"timeMillisSpent","score"
487,"-153hard/-47159soft"
493,"-152hard/-48905soft"
494,"-150hard/-49605soft"
536,"-146hard/-69373soft"
538,"-141hard/-75317soft"
540,"-120hard/-85116soft"
565,"-119hard/-108398soft"
565,"-119hard/-108330soft"
569,"-119hard/-106742soft"
570,"-119hard/-106723soft"
570,"-119hard/-106678soft"
571,"-119hard/-105380soft"
571,"-119hard/-103921soft"
571,"-118hard/-104409soft"
573,"-118hard/-103574soft"
574,"-118hard/-103514soft"
575,"-112hard/-103410soft"
578,"-109hard/-112540soft"
578,"-107hard/-110827soft"
578,"-105hard/-110069soft"
594,"-103hard/-112025soft"
595,"-100hard/-116184soft"
596,"-100hard/-116069soft"
596,"-96hard/-117259soft"
597,"-96hard/-116760soft"
599,"-96hard/-116117soft"
600,"-94hard/-118553soft"
603,"-86hard/-118326soft"
605,"-86hard/-117770soft"
605,"-83hard/-117545soft"
605,"-83hard/-117234soft"
606,"-82hard/-119647soft"
606,"-82hard/-119330soft"
607,"-82hard/-119295soft"
608,"-81hard/-119592soft"
608,"-81hard/-119567soft"
609,"-81hard/-119208soft"
610,"-81hard/-119139soft"
611,"-79hard/-119104soft"
616,"-77hard/-122175soft"
621,"-77hard/-120784soft"
621,"-76hard/-120545soft"
622,"-75hard/-120545soft"
622,"-75hard/-120010soft"
629,"-73hard/-119949soft"
629,"-73hard/-119570soft"
630,"-65hard/-118947soft"
631,"-63hard/-118869soft"
640,"-62hard/-121328soft"
640,"-61hard/-122653soft"
643,"-58hard/-120892soft"
647,"-58hard/-114454soft"
648,"-56hard/-112597soft"
649,"-55hard/-114150soft"
649,"-54hard/-115698soft"
650,"-54hard/-115605soft"
655,"-52hard/-117801soft"
657,"-51hard/-117683soft"
660,"-50hard/-118042soft"
664,"-50hard/-117233soft"
664,"-50hard/-117126soft"
665,"-48hard/-117077soft"
665,"-47hard/-118140soft"
675,"-47hard/-116437soft"
675,"-46hard/-115791soft"
677,"-45hard/-115225soft"
679,"-45hard/-113926soft"
680,"-44hard/-112582soft"
681,"-44hard/-112363soft"
681,"-43hard/-111980soft"
684,"-42hard/-115001soft"
684,"-42hard/-114338soft"
684,"-42hard/-113982soft"
689,"-41hard/-114477soft"
699,"-41hard/-113378soft"
700,"-40hard/-112028soft"
700,"-38hard/-112301soft"
701,"-37hard/-111147soft"
707,"-35hard/-114821soft"
709,"-35hard/-114480soft"
739,"-34hard/-110937soft"
739,"-34hard/-110244soft"
740,"-33hard/-114648soft"
750,"-33hard/-113700soft"
750,"-33hard/-112972soft"
751,"-33hard/-112598soft"
751,"-32hard/-112655soft"
751,"-32hard/-112631soft"
754,"-30hard/-109541soft"
761,"-29hard/-109094soft"
779,"-29hard/-106125soft"
780,"-28hard/-105924soft"
796,"-26hard/-106338soft"
797,"-26hard/-105425soft"
798,"-26hard/-105283soft"
801,"-26hard/-101285soft"
802,"-23hard/-99529soft"
827,"-22hard/-102860soft"
841,"-21hard/-101230soft"
903,"-20hard/-99354soft"
914,"-19hard/-100785soft"
923,"-18hard/-101535soft"
926,"-17hard/-99197soft"
927,"-16hard/-101155soft"
927,"-16hard/-100050soft"
928,"-16hard/-99882soft"
941,"-16hard/-98436soft"
959,"-15hard/-99688soft"
961,"-15hard/-99592soft"
965,"-15hard/-97956soft"
979,"-14hard/-99055soft"
981,"-14hard/-97930soft"
999,"-14hard/-97740soft"
1028,"-13hard/-97063soft"
1045,"-12hard/-95340soft"
1045,"-11hard/-95654soft"
1055,"-11hard/-93334soft"
1055,"-11hard/-93100soft"
1073,"-10hard/-93594soft"
1075,"-10hard/-93474soft"
1129,"-9hard/-95993soft"
1133,"-9hard/-95344soft"
1141,"-9hard/-95339soft"
1144,"-9hard/-95259soft"
1145,"-9hard/-94978soft"
1158,"-9hard/-94141soft"
1169,"-9hard/-93514soft"
1175,"-9hard/-93168soft"
1175,"-8hard/-93692soft"
1178,"-7hard/-93439soft"
1178,"-7hard/-92755soft"
1188,"-5hard/-93280soft"
1272,"-5hard/-92944soft"
1272,"-5hard/-92563soft"
1274,"-5hard/-91200soft"
1320,"-4hard/-93173soft"
1320,"-4hard/-93160soft"
1325,"-4hard/-92224soft"
1325,"-4hard/-92082soft"
1327,"-4hard/-92046soft"
1327,"-4hard/-91996soft"
1328,"-4hard/-91830soft"
1328,"-4hard/-91450soft"
1337,"-4hard/-91367soft"
1346,"-4hard/-90305soft"
1363,"-4hard/-90028soft"
1364,"-4hard/-89585soft"
1409,"-3hard/-89243soft"
1409,"-3hard/-89037soft"
1410,"-3hard/-88868soft"
1410,"-3hard/-88830soft"
1424,"-2hard/-89499soft"
1491,"0hard/-89634soft"
1507,"0hard/-88614soft"
1566,"0hard/-88114soft"
1567,"0hard/-86792soft"
1567,"0hard/-86624soft"
1589,"0hard/-86572soft"
1613,"0hard/-86558soft"
