"timeMillisSpent","score"
17,"-7hard/-21499soft"
22,"0hard/-25796soft"
22,"0hard/-25523soft"
23,"0hard/-25172soft"
24,"0hard/-24445soft"
25,"0hard/-24178soft"
27,"0hard/-23889soft"
27,"0hard/-23759soft"
58,"0hard/-23736soft"
60,"0hard/-22729soft"
77,"0hard/-22542soft"
77,"0hard/-22284soft"
81,"0hard/-22066soft"
227,"0hard/-21810soft"
305,"0hard/-21723soft"
533,"0hard/-21624soft"
566,"0hard/-21364soft"
683,"0hard/-21294soft"
2888,"0hard/-21250soft"
4198,"0hard/-21112soft"
9016,"0hard/-20929soft"
9018,"0hard/-20921soft"
9018,"0hard/-20877soft"
9020,"0hard/-20683soft"
9021,"0hard/-20514soft"
9022,"0hard/-20430soft"
9022,"0hard/-20295soft"
9024,"0hard/-20242soft"
