"timeMillisSpent","score"
1228,"-142hard/-46606soft"
1394,"-116hard/-53354soft"
1550,"-90hard/-60147soft"
1722,"-74hard/-61175soft"
1914,"-67hard/-61175soft"
2106,"-52hard/-66684soft"
2277,"-41hard/-66719soft"
2407,"-31hard/-66719soft"
2494,"-28hard/-67001soft"
2639,"-24hard/-68152soft"
2760,"-19hard/-69502soft"
2838,"-14hard/-69502soft"
2913,"-12hard/-69509soft"
2998,"-10hard/-70837soft"
3072,"-9hard/-70897soft"
3148,"-8hard/-74247soft"
3219,"-7hard/-74247soft"
3293,"-6hard/-74247soft"
3361,"-5hard/-74247soft"
3419,"-3hard/-72988soft"
3484,"0hard/-72988soft"
3548,"0hard/-72893soft"
3607,"0hard/-72759soft"
3670,"0hard/-72430soft"
3733,"0hard/-72252soft"
3804,"0hard/-71806soft"
3864,"0hard/-71756soft"
3924,"0hard/-71484soft"
3987,"0hard/-71441soft"
4048,"0hard/-70822soft"
4108,"0hard/-70508soft"
4171,"0hard/-70326soft"
4240,"0hard/-70127soft"
4315,"0hard/-69908soft"
4386,"0hard/-69715soft"
4450,"0hard/-69641soft"
4519,"0hard/-69522soft"
4573,"0hard/-69320soft"
4631,"0hard/-69076soft"
4695,"0hard/-68910soft"
4758,"0hard/-68837soft"
4822,"0hard/-68713soft"
4903,"0hard/-68637soft"
4987,"0hard/-68348soft"
