"timeMillisSpent","score"
83,"-48hard/-32691soft"
88,"-46hard/-37184soft"
94,"-45hard/-38903soft"
95,"-45hard/-38076soft"
99,"-45hard/-37870soft"
102,"-44hard/-37634soft"
105,"-44hard/-37626soft"
106,"-42hard/-36941soft"
110,"-41hard/-37008soft"
114,"-40hard/-39176soft"
116,"-40hard/-38914soft"
140,"-31hard/-48592soft"
142,"-31hard/-48583soft"
142,"-29hard/-49040soft"
144,"-20hard/-49683soft"
145,"-17hard/-49574soft"
147,"-17hard/-49163soft"
147,"-16hard/-48356soft"
148,"-15hard/-48383soft"
149,"-15hard/-48287soft"
150,"-15hard/-48225soft"
151,"-15hard/-47920soft"
158,"-13hard/-49043soft"
158,"-12hard/-48288soft"
159,"-11hard/-48315soft"
160,"-9hard/-46903soft"
160,"-9hard/-46899soft"
162,"-9hard/-46895soft"
164,"-9hard/-46676soft"
169,"-8hard/-46209soft"
169,"-8hard/-45866soft"
174,"-8hard/-45849soft"
797,"-7hard/-46440soft"
829,"-7hard/-45233soft"
831,"-7hard/-44705soft"
872,"-6hard/-45558soft"
883,"-5hard/-44317soft"
886,"-5hard/-44306soft"
910,"-5hard/-43998soft"
912,"-4hard/-44140soft"
913,"-4hard/-43736soft"
915,"-3hard/-44015soft"
2315,"-3hard/-43719soft"
