"timeMillisSpent","score"
512,"-153hard/-47159soft"
608,"-106hard/-53191soft"
721,"-92hard/-59604soft"
814,"-66hard/-66755soft"
920,"-50hard/-67278soft"
1027,"-40hard/-67278soft"
1136,"-35hard/-67278soft"
1216,"-32hard/-67466soft"
1286,"-22hard/-67466soft"
1334,"-20hard/-67466soft"
1379,"-16hard/-68398soft"
1426,"-14hard/-68865soft"
1474,"-13hard/-68764soft"
1519,"-12hard/-69642soft"
1565,"-11hard/-69879soft"
1612,"-9hard/-70273soft"
1655,"-9hard/-70071soft"
1702,"-9hard/-69879soft"
1748,"-9hard/-69805soft"
1840,"-8hard/-68378soft"
1892,"-1hard/-71945soft"
1946,"0hard/-73646soft"
1995,"0hard/-72940soft"
2041,"0hard/-72651soft"
2086,"0hard/-72307soft"
2136,"0hard/-71734soft"
2179,"0hard/-71465soft"
2224,"0hard/-71223soft"
2264,"0hard/-71007soft"
2308,"0hard/-70791soft"
2348,"0hard/-70747soft"
2391,"0hard/-70485soft"
2435,"0hard/-70304soft"
2479,"0hard/-70187soft"
2520,"0hard/-69985soft"
2562,"0hard/-69798soft"
2603,"0hard/-69612soft"
2645,"0hard/-69446soft"
2686,"0hard/-69316soft"
2726,"0hard/-69098soft"
2770,"0hard/-68969soft"
2813,"0hard/-68822soft"
2859,"0hard/-68746soft"
2901,"0hard/-68648soft"
2943,"0hard/-68572soft"
2984,"0hard/-68486soft"
3029,"0hard/-68443soft"
3074,"0hard/-68105soft"
3125,"0hard/-67808soft"
3175,"0hard/-67499soft"
3221,"0hard/-67306soft"
3268,"0hard/-67009soft"
3323,"0hard/-66960soft"
3376,"0hard/-66868soft"
3427,"0hard/-66817soft"
3476,"0hard/-66790soft"
3526,"0hard/-66706soft"
3569,"0hard/-66579soft"
3611,"0hard/-66487soft"
3653,"0hard/-65980soft"
3692,"0hard/-65894soft"
3731,"0hard/-65712soft"
3777,"0hard/-65632soft"
3820,"0hard/-65403soft"
3863,"0hard/-64810soft"
3902,"0hard/-64604soft"
3945,"0hard/-64599soft"
3985,"0hard/-64146soft"
4031,"0hard/-63808soft"
4082,"0hard/-60458soft"
4135,"0hard/-60266soft"
4185,"0hard/-59831soft"
4236,"0hard/-59605soft"
4289,"0hard/-59531soft"
4334,"0hard/-59412soft"
4419,"0hard/-59278soft"
4465,"0hard/-59172soft"
4507,"0hard/-59038soft"
4552,"0hard/-58877soft"
4599,"0hard/-58751soft"
4642,"0hard/-58710soft"
4736,"0hard/-58673soft"
4783,"0hard/-58605soft"
4830,"0hard/-58604soft"
4878,"0hard/-58576soft"
4921,"0hard/-58550soft"
4965,"0hard/-58467soft"
5000,"0hard/-58430soft"
