"timeMillisSpent","score"
22,"-7hard/-21499soft"
28,"-6hard/-23055soft"
28,"-6hard/-21498soft"
29,"-5hard/-22327soft"
33,"0hard/-23987soft"
74,"0hard/-23807soft"
90,"0hard/-23661soft"
98,"0hard/-23273soft"
103,"0hard/-23175soft"
103,"0hard/-22332soft"
124,"0hard/-21811soft"
156,"0hard/-21399soft"
196,"0hard/-21042soft"
204,"0hard/-20402soft"
244,"0hard/-20349soft"
247,"0hard/-20265soft"
256,"0hard/-20088soft"
257,"0hard/-20087soft"
291,"0hard/-19839soft"
334,"0hard/-19734soft"
375,"0hard/-19723soft"
388,"0hard/-19624soft"
410,"0hard/-19542soft"
410,"0hard/-19522soft"
421,"0hard/-19446soft"
421,"0hard/-19402soft"
563,"0hard/-19369soft"
602,"0hard/-19313soft"
606,"0hard/-19304soft"
620,"0hard/-19271soft"
646,"0hard/-19267soft"
654,"0hard/-19266soft"
682,"0hard/-19217soft"
905,"0hard/-19213soft"
984,"0hard/-19185soft"
1037,"0hard/-19160soft"
