"timeMillisSpent","score"
15,"-7hard/-21499soft"
36,"-5hard/-23782soft"
59,"0hard/-23119soft"
91,"0hard/-23054soft"
123,"0hard/-22569soft"
156,"0hard/-22442soft"
195,"0hard/-22361soft"
236,"0hard/-22156soft"
271,"0hard/-21940soft"
304,"0hard/-21848soft"
339,"0hard/-21833soft"
372,"0hard/-21098soft"
408,"0hard/-20214soft"
439,"0hard/-20039soft"
470,"0hard/-19864soft"
499,"0hard/-19785soft"
524,"0hard/-19744soft"
551,"0hard/-19707soft"
577,"0hard/-19653soft"
612,"0hard/-19375soft"
716,"0hard/-19365soft"
752,"0hard/-19337soft"
786,"0hard/-19333soft"
818,"0hard/-19231soft"
848,"0hard/-19176soft"
908,"0hard/-19152soft"
967,"0hard/-19117soft"
1030,"0hard/-18851soft"
