"timeMillisSpent","score"
17,"-7hard/-21499soft"
38,"-5hard/-23782soft"
60,"0hard/-23119soft"
91,"0hard/-23054soft"
122,"0hard/-22569soft"
155,"0hard/-22442soft"
196,"0hard/-22361soft"
237,"0hard/-22156soft"
271,"0hard/-21940soft"
303,"0hard/-21848soft"
338,"0hard/-21833soft"
370,"0hard/-21098soft"
406,"0hard/-20214soft"
437,"0hard/-20039soft"
468,"0hard/-19864soft"
497,"0hard/-19785soft"
523,"0hard/-19744soft"
549,"0hard/-19707soft"
575,"0hard/-19653soft"
609,"0hard/-19375soft"
713,"0hard/-19365soft"
748,"0hard/-19337soft"
780,"0hard/-19333soft"
812,"0hard/-19231soft"
842,"0hard/-19176soft"
899,"0hard/-19152soft"
952,"0hard/-19117soft"
1009,"0hard/-18851soft"
