"timeMillisSpent","score"
5620,"-423hard/-90776soft"
5801,"-406hard/-92036soft"
6085,"-355hard/-98799soft"
6260,"-308hard/-104888soft"
6441,"-262hard/-110989soft"
6545,"-253hard/-112317soft"
6653,"-233hard/-115172soft"
6737,"-227hard/-121038soft"
6800,"-220hard/-121168soft"
6858,"-202hard/-128323soft"
6912,"-189hard/-130536soft"
6964,"-183hard/-136497soft"
7014,"-181hard/-136751soft"
7062,"-176hard/-138068soft"
7105,"-169hard/-140260soft"
7157,"-163hard/-141882soft"
7207,"-153hard/-141882soft"
7249,"-151hard/-142535soft"
7290,"-146hard/-142535soft"
7330,"-141hard/-145885soft"
7380,"-131hard/-147145soft"
7419,"-99hard/-149460soft"
7457,"-94hard/-149572soft"
7492,"-93hard/-149571soft"
7529,"-91hard/-149395soft"
7566,"-80hard/-149395soft"
7598,"-77hard/-150007soft"
7635,"-74hard/-149595soft"
7670,"-73hard/-148020soft"
7706,"-72hard/-148020soft"
7740,"-61hard/-148020soft"
7777,"-60hard/-148912soft"
7809,"-58hard/-149096soft"
7844,"-52hard/-152446soft"
7878,"-42hard/-152446soft"
7912,"-41hard/-152327soft"
7946,"-34hard/-154155soft"
7976,"-32hard/-153686soft"
8009,"-31hard/-153686soft"
8040,"-30hard/-153505soft"
8072,"-29hard/-153505soft"
8104,"-23hard/-156577soft"
8136,"-22hard/-156577soft"
8166,"-22hard/-156469soft"
8198,"-22hard/-156396soft"
8229,"-21hard/-156396soft"
8260,"-20hard/-156894soft"
8290,"-18hard/-156894soft"
8337,"-18hard/-155998soft"
8382,"-18hard/-155251soft"
8414,"-17hard/-155484soft"
8449,"-17hard/-155157soft"
8496,"-17hard/-154159soft"
8528,"-16hard/-154866soft"
8587,"-16hard/-154803soft"
8620,"-16hard/-153788soft"
8650,"-15hard/-155074soft"
8709,"-15hard/-155011soft"
8737,"-13hard/-156158soft"
8766,"-11hard/-156158soft"
8798,"-10hard/-156158soft"
8857,"-10hard/-155979soft"
8886,"-10hard/-155898soft"
8914,"-10hard/-155793soft"
8942,"-10hard/-155065soft"
8971,"-10hard/-155034soft"
8998,"-8hard/-154762soft"
9027,"-6hard/-155155soft"
9086,"-4hard/-155216soft"
9116,"-3hard/-155793soft"
9144,"-3hard/-155549soft"
9175,"-3hard/-155501soft"
9202,"-3hard/-155094soft"
9235,"-3hard/-154998soft"
9267,"-3hard/-154875soft"
9304,"-2hard/-154863soft"
9335,"-2hard/-153965soft"
9372,"-2hard/-153790soft"
9402,"-2hard/-153245soft"
9493,"-2hard/-153126soft"
9521,"-2hard/-153124soft"
9551,"-2hard/-152986soft"
9581,"-2hard/-152821soft"
9643,"-2hard/-152733soft"
9704,"-2hard/-152676soft"
9735,"-2hard/-152555soft"
9765,"-2hard/-152380soft"
9795,"-2hard/-152059soft"
9824,"-2hard/-152032soft"
9854,"-1hard/-152717soft"
9886,"-1hard/-152174soft"
9918,"-1hard/-152032soft"
9977,"-1hard/-152010soft"
10006,"-1hard/-151877soft"
10034,"-1hard/-151832soft"
10063,"-1hard/-151720soft"
10093,"-1hard/-151621soft"
10122,"-1hard/-151438soft"
10150,"-1hard/-151427soft"
10215,"-1hard/-151295soft"
10243,"-1hard/-151243soft"
10303,"-1hard/-150802soft"
10334,"-1hard/-150750soft"
10366,"-1hard/-150445soft"
10395,"-1hard/-150103soft"
10424,"-1hard/-150015soft"
