"timeMillisSpent","score"
508,"-153hard/-47159soft"
562,"-106hard/-53191soft"
626,"-98hard/-59646soft"
689,"-72hard/-59816soft"
754,"-61hard/-59816soft"
800,"-49hard/-66979soft"
848,"-39hard/-66979soft"
891,"-27hard/-72499soft"
924,"-17hard/-72499soft"
950,"-15hard/-72578soft"
980,"-14hard/-72656soft"
1003,"-13hard/-72845soft"
1027,"-3hard/-72845soft"
1050,"-2hard/-73540soft"
1072,"-1hard/-73374soft"
1094,"0hard/-73268soft"
1116,"0hard/-73040soft"
1138,"0hard/-72800soft"
1186,"0hard/-72526soft"
1231,"0hard/-72287soft"
1253,"0hard/-72225soft"
1278,"0hard/-72184soft"
1300,"0hard/-72148soft"
1324,"0hard/-71768soft"
1350,"0hard/-71580soft"
1380,"0hard/-70926soft"
1408,"0hard/-70696soft"
1432,"0hard/-70617soft"
1454,"0hard/-70493soft"
1478,"0hard/-70443soft"
1501,"0hard/-70367soft"
1523,"0hard/-70120soft"
1545,"0hard/-69969soft"
1567,"0hard/-69592soft"
1590,"0hard/-69527soft"
1613,"0hard/-69314soft"
1635,"0hard/-69077soft"
1657,"0hard/-68967soft"
1678,"0hard/-68808soft"
1699,"0hard/-68654soft"
1721,"0hard/-68632soft"
1767,"0hard/-68461soft"
1790,"0hard/-68304soft"
1814,"0hard/-68179soft"
1836,"0hard/-67818soft"
1858,"0hard/-67503soft"
1880,"0hard/-67332soft"
1902,"0hard/-67105soft"
1946,"0hard/-66788soft"
1969,"0hard/-66575soft"
1992,"0hard/-66492soft"
2013,"0hard/-66387soft"
2037,"0hard/-66348soft"
2060,"0hard/-66347soft"
2082,"0hard/-66326soft"
2105,"0hard/-66321soft"
2153,"0hard/-66273soft"
2175,"0hard/-66251soft"
2198,"0hard/-66106soft"
2220,"0hard/-66072soft"
2241,"0hard/-65966soft"
2286,"0hard/-65955soft"
2330,"0hard/-65870soft"
2353,"0hard/-65846soft"
2377,"0hard/-65762soft"
2420,"0hard/-65711soft"
2442,"0hard/-65703soft"
2465,"0hard/-65545soft"
2510,"0hard/-65519soft"
2535,"0hard/-65395soft"
2559,"0hard/-65384soft"
2581,"0hard/-65363soft"
2602,"0hard/-65288soft"
2625,"0hard/-65280soft"
2647,"0hard/-65259soft"
2695,"0hard/-65246soft"
2720,"0hard/-65180soft"
2743,"0hard/-65175soft"
2810,"0hard/-65109soft"
2835,"0hard/-64953soft"
2858,"0hard/-64901soft"
2906,"0hard/-64697soft"
3042,"0hard/-64594soft"
3112,"0hard/-64586soft"
3135,"0hard/-64547soft"
3297,"0hard/-64491soft"
3344,"0hard/-64416soft"
3389,"0hard/-64393soft"
3412,"0hard/-64383soft"
3508,"0hard/-64314soft"
3532,"0hard/-64313soft"
3579,"0hard/-64275soft"
3627,"0hard/-64272soft"
3650,"0hard/-64242soft"
3698,"0hard/-64159soft"
3743,"0hard/-64047soft"
3767,"0hard/-63885soft"
3790,"0hard/-63870soft"
3813,"0hard/-63869soft"
3837,"0hard/-63858soft"
3904,"0hard/-63829soft"
3926,"0hard/-63824soft"
3951,"0hard/-63710soft"
3998,"0hard/-63632soft"
4069,"0hard/-63486soft"
4092,"0hard/-63460soft"
4115,"0hard/-63451soft"
4139,"0hard/-63418soft"
4258,"0hard/-63384soft"
4278,"0hard/-63351soft"
4326,"0hard/-63205soft"
4352,"0hard/-63154soft"
4449,"0hard/-63133soft"
4475,"0hard/-63119soft"
4499,"0hard/-63077soft"
4521,"0hard/-62977soft"
4545,"0hard/-62955soft"
4592,"0hard/-62929soft"
4616,"0hard/-62908soft"
4662,"0hard/-62758soft"
4787,"0hard/-62415soft"
4897,"0hard/-62370soft"
4979,"0hard/-62339soft"
