"timeMillisSpent","score"
16,"-2hard/-13276soft"
40,"0hard/-12370soft"
85,"0hard/-11435soft"
122,"0hard/-11225soft"
154,"0hard/-10644soft"
191,"0hard/-10248soft"
253,"0hard/-9999soft"
