"timeMillisSpent","score"
473,"-153hard/-47159soft"
479,"-152hard/-48905soft"
479,"-150hard/-49605soft"
524,"-146hard/-69373soft"
526,"-141hard/-75317soft"
528,"-120hard/-85116soft"
553,"-119hard/-108398soft"
554,"-119hard/-108330soft"
557,"-119hard/-106742soft"
558,"-119hard/-106723soft"
559,"-119hard/-106678soft"
560,"-119hard/-105380soft"
560,"-119hard/-103921soft"
560,"-118hard/-104409soft"
562,"-118hard/-103574soft"
563,"-118hard/-103514soft"
564,"-112hard/-103410soft"
567,"-109hard/-112540soft"
567,"-107hard/-110827soft"
567,"-105hard/-110069soft"
584,"-103hard/-112025soft"
586,"-100hard/-116184soft"
586,"-100hard/-116069soft"
587,"-96hard/-117259soft"
588,"-96hard/-116760soft"
590,"-96hard/-116117soft"
591,"-94hard/-118553soft"
594,"-86hard/-118326soft"
596,"-86hard/-117770soft"
596,"-83hard/-117545soft"
596,"-83hard/-117234soft"
597,"-82hard/-119647soft"
597,"-82hard/-119330soft"
598,"-82hard/-119295soft"
599,"-81hard/-119592soft"
599,"-81hard/-119567soft"
600,"-81hard/-119208soft"
601,"-81hard/-119139soft"
602,"-79hard/-119104soft"
607,"-77hard/-122175soft"
612,"-77hard/-120784soft"
613,"-76hard/-120545soft"
613,"-75hard/-120545soft"
613,"-75hard/-120010soft"
619,"-73hard/-119949soft"
619,"-73hard/-119570soft"
622,"-65hard/-118947soft"
622,"-63hard/-118869soft"
631,"-62hard/-121328soft"
632,"-61hard/-122653soft"
635,"-58hard/-120892soft"
639,"-58hard/-114454soft"
640,"-56hard/-112597soft"
641,"-55hard/-114150soft"
641,"-54hard/-115698soft"
641,"-54hard/-115605soft"
647,"-52hard/-117801soft"
649,"-51hard/-117683soft"
652,"-50hard/-118042soft"
656,"-50hard/-117233soft"
656,"-50hard/-117126soft"
657,"-48hard/-117077soft"
657,"-47hard/-118140soft"
668,"-47hard/-116437soft"
668,"-46hard/-115791soft"
670,"-45hard/-115225soft"
673,"-45hard/-113926soft"
673,"-44hard/-112582soft"
674,"-44hard/-112363soft"
675,"-43hard/-111980soft"
677,"-42hard/-115001soft"
677,"-42hard/-114338soft"
678,"-42hard/-113982soft"
683,"-41hard/-114477soft"
693,"-41hard/-113378soft"
693,"-40hard/-112028soft"
693,"-38hard/-112301soft"
694,"-37hard/-111147soft"
700,"-35hard/-114821soft"
702,"-35hard/-114480soft"
733,"-34hard/-110937soft"
733,"-34hard/-110244soft"
735,"-33hard/-114648soft"
744,"-33hard/-113700soft"
745,"-33hard/-112972soft"
745,"-33hard/-112598soft"
746,"-32hard/-112655soft"
746,"-32hard/-112631soft"
749,"-30hard/-109541soft"
755,"-29hard/-109094soft"
775,"-29hard/-106125soft"
776,"-28hard/-105924soft"
792,"-26hard/-106338soft"
794,"-26hard/-105425soft"
795,"-26hard/-105283soft"
799,"-26hard/-101285soft"
799,"-23hard/-99529soft"
824,"-22hard/-102860soft"
839,"-21hard/-101230soft"
901,"-20hard/-99354soft"
911,"-19hard/-100785soft"
920,"-18hard/-101535soft"
923,"-17hard/-99197soft"
924,"-16hard/-101155soft"
925,"-16hard/-100050soft"
925,"-16hard/-99882soft"
938,"-16hard/-98436soft"
955,"-15hard/-99688soft"
957,"-15hard/-99592soft"
961,"-15hard/-97956soft"
977,"-14hard/-99055soft"
979,"-14hard/-97930soft"
998,"-14hard/-97740soft"
1031,"-13hard/-97063soft"
1046,"-12hard/-95340soft"
1046,"-11hard/-95654soft"
1057,"-11hard/-93334soft"
1057,"-11hard/-93100soft"
1076,"-10hard/-93594soft"
1078,"-10hard/-93474soft"
1134,"-9hard/-95993soft"
1139,"-9hard/-95344soft"
1146,"-9hard/-95339soft"
1149,"-9hard/-95259soft"
1150,"-9hard/-94978soft"
1163,"-9hard/-94141soft"
1174,"-9hard/-93514soft"
1180,"-9hard/-93168soft"
1181,"-8hard/-93692soft"
1184,"-7hard/-93439soft"
1184,"-7hard/-92755soft"
1194,"-5hard/-93280soft"
1279,"-5hard/-92944soft"
1279,"-5hard/-92563soft"
1282,"-5hard/-91200soft"
1328,"-4hard/-93173soft"
1329,"-4hard/-93160soft"
1333,"-4hard/-92224soft"
1333,"-4hard/-92082soft"
1335,"-4hard/-92046soft"
1336,"-4hard/-91996soft"
1336,"-4hard/-91830soft"
1336,"-4hard/-91450soft"
1345,"-4hard/-91367soft"
1355,"-4hard/-90305soft"
1372,"-4hard/-90028soft"
1372,"-4hard/-89585soft"
1418,"-3hard/-89243soft"
1419,"-3hard/-89037soft"
1420,"-3hard/-88868soft"
1420,"-3hard/-88830soft"
1435,"-2hard/-89499soft"
1503,"0hard/-89634soft"
1520,"0hard/-88614soft"
1580,"0hard/-88114soft"
1581,"0hard/-86792soft"
1581,"0hard/-86624soft"
1604,"0hard/-86572soft"
1625,"0hard/-86558soft"
1626,"0hard/-86543soft"
1641,"0hard/-86491soft"
1642,"0hard/-85610soft"
1644,"0hard/-85246soft"
1675,"0hard/-85193soft"
1684,"0hard/-84460soft"
1686,"0hard/-84065soft"
1705,"0hard/-84043soft"
1740,"0hard/-83857soft"
1755,"0hard/-83579soft"
1756,"0hard/-83552soft"
1769,"0hard/-83296soft"
1770,"0hard/-83220soft"
1771,"0hard/-82975soft"
1772,"0hard/-82809soft"
1773,"0hard/-82386soft"
1805,"0hard/-82178soft"
1826,"0hard/-81661soft"
1827,"0hard/-81220soft"
1867,"0hard/-81143soft"
1879,"0hard/-80304soft"
1894,"0hard/-79958soft"
1922,"0hard/-79776soft"
1928,"0hard/-79753soft"
1929,"0hard/-79408soft"
1938,"0hard/-79365soft"
1951,"0hard/-79236soft"
1974,"0hard/-78525soft"
2035,"0hard/-78496soft"
2066,"0hard/-78423soft"
2066,"0hard/-78233soft"
2077,"0hard/-78048soft"
2078,"0hard/-77948soft"
2079,"0hard/-77688soft"
2080,"0hard/-77617soft"
2116,"0hard/-77460soft"
2126,"0hard/-77347soft"
2126,"0hard/-77188soft"
2128,"0hard/-76913soft"
2146,"0hard/-76598soft"
2148,"0hard/-76582soft"
2148,"0hard/-76273soft"
2167,"0hard/-76129soft"
2216,"0hard/-75805soft"
2240,"0hard/-75781soft"
2259,"0hard/-75749soft"
2262,"0hard/-75716soft"
2262,"0hard/-75012soft"
2369,"0hard/-74653soft"
2380,"0hard/-74648soft"
2458,"0hard/-74635soft"
2473,"0hard/-74593soft"
2482,"0hard/-74585soft"
2491,"0hard/-74379soft"
2491,"0hard/-74252soft"
2500,"0hard/-74213soft"
2512,"0hard/-74048soft"
2548,"0hard/-73941soft"
2608,"0hard/-73907soft"
2612,"0hard/-73821soft"
2613,"0hard/-73686soft"
2621,"0hard/-73677soft"
2632,"0hard/-73425soft"
2656,"0hard/-73378soft"
2658,"0hard/-72962soft"
2676,"0hard/-72944soft"
2677,"0hard/-72920soft"
2758,"0hard/-72743soft"
2768,"0hard/-72685soft"
2771,"0hard/-72597soft"
2786,"0hard/-72566soft"
2796,"0hard/-72549soft"
2816,"0hard/-72521soft"
2816,"0hard/-72515soft"
2823,"0hard/-72413soft"
2825,"0hard/-72363soft"
2827,"0hard/-72343soft"
2832,"0hard/-72331soft"
2834,"0hard/-72261soft"
2847,"0hard/-71927soft"
2851,"0hard/-71881soft"
2852,"0hard/-71836soft"
2864,"0hard/-71760soft"
2887,"0hard/-71613soft"
2907,"0hard/-71450soft"
2937,"0hard/-71382soft"
2941,"0hard/-71345soft"
2948,"0hard/-71139soft"
3041,"0hard/-70883soft"
3042,"0hard/-70737soft"
3068,"0hard/-70571soft"
3091,"0hard/-70471soft"
3211,"0hard/-70218soft"
3241,"0hard/-70196soft"
3258,"0hard/-69944soft"
3259,"0hard/-69873soft"
3284,"0hard/-69551soft"
3324,"0hard/-69541soft"
3325,"0hard/-69463soft"
3364,"0hard/-69329soft"
3391,"0hard/-69158soft"
3404,"0hard/-69153soft"
3416,"0hard/-68887soft"
3417,"0hard/-68741soft"
3484,"0hard/-68734soft"
3501,"0hard/-67958soft"
3696,"0hard/-67929soft"
3697,"0hard/-67818soft"
3712,"0hard/-67810soft"
3758,"0hard/-67594soft"
3759,"0hard/-67467soft"
3805,"0hard/-67352soft"
3992,"0hard/-67347soft"
3998,"0hard/-67260soft"
4032,"0hard/-67139soft"
4045,"0hard/-67035soft"
4083,"0hard/-67000soft"
4084,"0hard/-66951soft"
4086,"0hard/-66901soft"
4182,"0hard/-66795soft"
4183,"0hard/-66643soft"
4185,"0hard/-66582soft"
4207,"0hard/-66287soft"
4209,"0hard/-66168soft"
4401,"0hard/-66163soft"
4430,"0hard/-66053soft"
4434,"0hard/-65964soft"
4474,"0hard/-65925soft"
4477,"0hard/-65864soft"
4502,"0hard/-65556soft"
4530,"0hard/-65202soft"
4531,"0hard/-65034soft"
4619,"0hard/-64794soft"
4620,"0hard/-64735soft"
4750,"0hard/-64579soft"
4750,"0hard/-64528soft"
4755,"0hard/-64456soft"
4756,"0hard/-64410soft"
4843,"0hard/-64401soft"
4941,"0hard/-64297soft"
4946,"0hard/-64238soft"
4946,"0hard/-64226soft"
4976,"0hard/-64208soft"
4982,"0hard/-64199soft"
4995,"0hard/-64150soft"
