"timeMillisSpent","score"
80,"-48hard/-32691soft"
84,"-46hard/-37184soft"
87,"-45hard/-38903soft"
88,"-45hard/-38076soft"
91,"-45hard/-37870soft"
92,"-44hard/-37634soft"
94,"-44hard/-37626soft"
94,"-42hard/-36941soft"
97,"-41hard/-37008soft"
99,"-40hard/-39176soft"
100,"-40hard/-38914soft"
124,"-31hard/-48592soft"
126,"-31hard/-48583soft"
127,"-29hard/-49040soft"
128,"-20hard/-49683soft"
129,"-17hard/-49574soft"
131,"-17hard/-49163soft"
131,"-16hard/-48356soft"
133,"-15hard/-48383soft"
133,"-15hard/-48287soft"
134,"-15hard/-48225soft"
135,"-15hard/-47920soft"
142,"-13hard/-49043soft"
142,"-12hard/-48288soft"
143,"-11hard/-48315soft"
144,"-9hard/-46903soft"
144,"-9hard/-46899soft"
146,"-9hard/-46895soft"
148,"-9hard/-46676soft"
153,"-8hard/-46209soft"
154,"-8hard/-45866soft"
158,"-8hard/-45849soft"
788,"-7hard/-46440soft"
821,"-7hard/-45233soft"
823,"-7hard/-44705soft"
863,"-6hard/-45558soft"
875,"-5hard/-44317soft"
877,"-5hard/-44306soft"
902,"-5hard/-43998soft"
903,"-4hard/-44140soft"
904,"-4hard/-43736soft"
906,"-3hard/-44015soft"
2397,"-3hard/-43719soft"
6720,"-3hard/-43232soft"
6722,"-2hard/-42832soft"
6724,"-2hard/-42762soft"
6726,"-2hard/-42312soft"
8348,"-2hard/-42273soft"
8351,"0hard/-42819soft"
8352,"0hard/-42259soft"
8353,"0hard/-42153soft"
