"timeMillisSpent","score"
5813,"-423hard/-90776soft"
5830,"-423hard/-90744soft"
5839,"-422hard/-92178soft"
5887,"-421hard/-117832soft"
5888,"-421hard/-116791soft"
5905,"-417hard/-120127soft"
5909,"-415hard/-122979soft"
5918,"-413hard/-124531soft"
5973,"-390hard/-143135soft"
5975,"-386hard/-143232soft"
6109,"-374hard/-224403soft"
6110,"-373hard/-225031soft"
6112,"-372hard/-228826soft"
6271,"-367hard/-243371soft"
6285,"-366hard/-248026soft"
6305,"-360hard/-254685soft"
6327,"-359hard/-259210soft"
6328,"-357hard/-257588soft"
6352,"-356hard/-262077soft"
6353,"-348hard/-260763soft"
6382,"-348hard/-256094soft"
6383,"-347hard/-255986soft"
6422,"-346hard/-257011soft"
6446,"-346hard/-255210soft"
6464,"-346hard/-254342soft"
6464,"-346hard/-254225soft"
6470,"-343hard/-254902soft"
6495,"-342hard/-263106soft"
6501,"-340hard/-263078soft"
6523,"-338hard/-265978soft"
6526,"-334hard/-266152soft"
6536,"-327hard/-268917soft"
6537,"-326hard/-269473soft"
6560,"-325hard/-274694soft"
6562,"-325hard/-274570soft"
6576,"-318hard/-268487soft"
6591,"-317hard/-269904soft"
6596,"-315hard/-270259soft"
6610,"-315hard/-270131soft"
6611,"-314hard/-270188soft"
6612,"-314hard/-269943soft"
6621,"-314hard/-269488soft"
6623,"-313hard/-268707soft"
6623,"-313hard/-268343soft"
6624,"-313hard/-268328soft"
6634,"-311hard/-265057soft"
6635,"-311hard/-264797soft"
6649,"-310hard/-267606soft"
6650,"-310hard/-267387soft"
6651,"-310hard/-266907soft"
6657,"-310hard/-266523soft"
6659,"-310hard/-265574soft"
6660,"-310hard/-265533soft"
6661,"-310hard/-265228soft"
6665,"-310hard/-264709soft"
6668,"-308hard/-265626soft"
6671,"-308hard/-263956soft"
6672,"-304hard/-263496soft"
6673,"-302hard/-263307soft"
6686,"-300hard/-260329soft"
6687,"-299hard/-261850soft"
6696,"-298hard/-264773soft"
6697,"-297hard/-265589soft"
6704,"-293hard/-269772soft"
6706,"-293hard/-269555soft"
6723,"-291hard/-267589soft"
6727,"-290hard/-265672soft"
6735,"-288hard/-267090soft"
6753,"-284hard/-263688soft"
6773,"-282hard/-269065soft"
6774,"-282hard/-267820soft"
6783,"-280hard/-268110soft"
6784,"-279hard/-267666soft"
6788,"-279hard/-264855soft"
6788,"-279hard/-264834soft"
6789,"-277hard/-264668soft"
6789,"-276hard/-265927soft"
6798,"-274hard/-264467soft"
6813,"-274hard/-263997soft"
6814,"-274hard/-263591soft"
6814,"-272hard/-262785soft"
6830,"-265hard/-268605soft"
6848,"-264hard/-271014soft"
6848,"-262hard/-271626soft"
6851,"-262hard/-271054soft"
6851,"-260hard/-270327soft"
6851,"-259hard/-270915soft"
6861,"-249hard/-273271soft"
6861,"-248hard/-272755soft"
6862,"-248hard/-272515soft"
6873,"-247hard/-271062soft"
6891,"-247hard/-267297soft"
6891,"-247hard/-266358soft"
6893,"-241hard/-265345soft"
6917,"-240hard/-268039soft"
6919,"-239hard/-268229soft"
6927,"-230hard/-270612soft"
6928,"-229hard/-269693soft"
6946,"-228hard/-271492soft"
6946,"-228hard/-271316soft"
6947,"-228hard/-270976soft"
6957,"-227hard/-273360soft"
6961,"-227hard/-273301soft"
6961,"-227hard/-273070soft"
6962,"-223hard/-272823soft"
6963,"-222hard/-271591soft"
6964,"-221hard/-271547soft"
6964,"-221hard/-271150soft"
6965,"-220hard/-270896soft"
6966,"-220hard/-270477soft"
6972,"-219hard/-271432soft"
6973,"-219hard/-270748soft"
6981,"-215hard/-272687soft"
6982,"-210hard/-271923soft"
6998,"-208hard/-275300soft"
7022,"-207hard/-273024soft"
7024,"-205hard/-273328soft"
7032,"-204hard/-267340soft"
7033,"-204hard/-266026soft"
7046,"-204hard/-264760soft"
7047,"-203hard/-264358soft"
7047,"-202hard/-264940soft"
7053,"-202hard/-262428soft"
7054,"-201hard/-262635soft"
7055,"-200hard/-262466soft"
7062,"-198hard/-263076soft"
7063,"-197hard/-265061soft"
7065,"-195hard/-268870soft"
7077,"-193hard/-273590soft"
7081,"-193hard/-272096soft"
7083,"-191hard/-270441soft"
7090,"-191hard/-268338soft"
7091,"-190hard/-267813soft"
7097,"-187hard/-268473soft"
7098,"-186hard/-269363soft"
7099,"-185hard/-267990soft"
7099,"-185hard/-267848soft"
7118,"-185hard/-267228soft"
7118,"-184hard/-266881soft"
7119,"-183hard/-266772soft"
7134,"-172hard/-265087soft"
7197,"-171hard/-259547soft"
7198,"-171hard/-259317soft"
7209,"-171hard/-258899soft"
7210,"-171hard/-258875soft"
7210,"-167hard/-260387soft"
7221,"-165hard/-261060soft"
7230,"-161hard/-265849soft"
7251,"-161hard/-264044soft"
7253,"-161hard/-262793soft"
7266,"-160hard/-258309soft"
7272,"-159hard/-260082soft"
7283,"-158hard/-259193soft"
7283,"-157hard/-259042soft"
7299,"-155hard/-259015soft"
7313,"-153hard/-260531soft"
7318,"-152hard/-260410soft"
7323,"-147hard/-261479soft"
7324,"-147hard/-261201soft"
7332,"-144hard/-260244soft"
7332,"-144hard/-259806soft"
7344,"-144hard/-259451soft"
7345,"-142hard/-260073soft"
7363,"-141hard/-263119soft"
7376,"-138hard/-261721soft"
7397,"-138hard/-261081soft"
7402,"-137hard/-257594soft"
7403,"-136hard/-257341soft"
7403,"-134hard/-257361soft"
7443,"-134hard/-253381soft"
7444,"-134hard/-253366soft"
7444,"-131hard/-252625soft"
7445,"-128hard/-252825soft"
7482,"-127hard/-255325soft"
7492,"-127hard/-254675soft"
7509,"-127hard/-251925soft"
7514,"-126hard/-253034soft"
7522,"-125hard/-249772soft"
7522,"-125hard/-249622soft"
7523,"-124hard/-249139soft"
7537,"-123hard/-248256soft"
7537,"-122hard/-248392soft"
7538,"-122hard/-247967soft"
7588,"-121hard/-250805soft"
7588,"-118hard/-249113soft"
7641,"-118hard/-247020soft"
7650,"-117hard/-248521soft"
7688,"-117hard/-247343soft"
7714,"-116hard/-244878soft"
7747,"-115hard/-245813soft"
7748,"-115hard/-245500soft"
7757,"-115hard/-245197soft"
7760,"-114hard/-245285soft"
7766,"-114hard/-244533soft"
7766,"-112hard/-244579soft"
7783,"-109hard/-246115soft"
7784,"-109hard/-245249soft"
7854,"-107hard/-245475soft"
7858,"-107hard/-245376soft"
7858,"-106hard/-245153soft"
7865,"-105hard/-245464soft"
7894,"-104hard/-248150soft"
7909,"-104hard/-247101soft"
7912,"-103hard/-246721soft"
7918,"-103hard/-246216soft"
7927,"-103hard/-244325soft"
7962,"-102hard/-242025soft"
7992,"-102hard/-238887soft"
7993,"-101hard/-239981soft"
8008,"-101hard/-236445soft"
8008,"-101hard/-235166soft"
8016,"-99hard/-233803soft"
8041,"-98hard/-238940soft"
8044,"-98hard/-236411soft"
8047,"-97hard/-236986soft"
8048,"-95hard/-236184soft"
8082,"-94hard/-238473soft"
8126,"-93hard/-242255soft"
8130,"-92hard/-244761soft"
8132,"-92hard/-244474soft"
8132,"-92hard/-243681soft"
8145,"-90hard/-243140soft"
8146,"-89hard/-242946soft"
8182,"-89hard/-240399soft"
8182,"-88hard/-240341soft"
8201,"-87hard/-240874soft"
8288,"-87hard/-239804soft"
8316,"-86hard/-240655soft"
8329,"-85hard/-242229soft"
8331,"-85hard/-242162soft"
8354,"-85hard/-236809soft"
8361,"-84hard/-240334soft"
8368,"-84hard/-239014soft"
8369,"-84hard/-238874soft"
8379,"-83hard/-235300soft"
8381,"-83hard/-233746soft"
8419,"-82hard/-234022soft"
8424,"-80hard/-234822soft"
8456,"-79hard/-234854soft"
8563,"-79hard/-233375soft"
8567,"-79hard/-232974soft"
8569,"-79hard/-232598soft"
8569,"-77hard/-232296soft"
8596,"-77hard/-232071soft"
8604,"-76hard/-231876soft"
8628,"-76hard/-230548soft"
8675,"-76hard/-229812soft"
8702,"-76hard/-228805soft"
8732,"-75hard/-228780soft"
8737,"-75hard/-228630soft"
8741,"-75hard/-228526soft"
8758,"-75hard/-227287soft"
8784,"-75hard/-226282soft"
8784,"-74hard/-225820soft"
8830,"-74hard/-225123soft"
8833,"-73hard/-224711soft"
8848,"-71hard/-222790soft"
8914,"-70hard/-223366soft"
8937,"-69hard/-225539soft"
8965,"-67hard/-225769soft"
9034,"-67hard/-221548soft"
9035,"-67hard/-220947soft"
9053,"-66hard/-223161soft"
9118,"-66hard/-220266soft"
9120,"-65hard/-221284soft"
9121,"-65hard/-220883soft"
9136,"-64hard/-221613soft"
9170,"-63hard/-223508soft"
9213,"-63hard/-223003soft"
9219,"-62hard/-223792soft"
9247,"-62hard/-220085soft"
9252,"-61hard/-220962soft"
9304,"-61hard/-220215soft"
9305,"-59hard/-218404soft"
9400,"-59hard/-217938soft"
9401,"-59hard/-217799soft"
9466,"-58hard/-222794soft"
9467,"-56hard/-223238soft"
9467,"-56hard/-222665soft"
9493,"-56hard/-221163soft"
9493,"-56hard/-221151soft"
9516,"-55hard/-219305soft"
9523,"-53hard/-220486soft"
9608,"-53hard/-218276soft"
9610,"-53hard/-217184soft"
9635,"-53hard/-215639soft"
9730,"-51hard/-216738soft"
9742,"-50hard/-217827soft"
9754,"-50hard/-217536soft"
9763,"-50hard/-217232soft"
9817,"-49hard/-216197soft"
9880,"-49hard/-215528soft"
9905,"-49hard/-214346soft"
9953,"-49hard/-211750soft"
9986,"-48hard/-212638soft"
9988,"-48hard/-212562soft"
9989,"-47hard/-211776soft"
