"timeMillisSpent","score"
491,"-142hard/-46606soft"
540,"-136hard/-52581soft"
590,"-102hard/-54996soft"
654,"-76hard/-60527soft"
723,"-50hard/-66665soft"
774,"-40hard/-66665soft"
811,"-30hard/-66665soft"
845,"-27hard/-67513soft"
872,"-24hard/-69668soft"
900,"-23hard/-69607soft"
926,"-12hard/-69607soft"
954,"-11hard/-68953soft"
996,"-10hard/-68953soft"
1028,"-10hard/-68844soft"
1056,"-9hard/-68756soft"
1085,"-8hard/-68629soft"
1113,"-7hard/-69227soft"
1139,"-6hard/-69406soft"
1164,"-6hard/-69266soft"
1191,"-6hard/-69251soft"
1216,"-6hard/-68651soft"
1244,"-5hard/-69001soft"
1269,"-5hard/-68982soft"
1297,"-5hard/-68913soft"
1324,"-5hard/-68770soft"
1350,"-4hard/-68775soft"
1376,"-1hard/-72125soft"
1400,"-1hard/-71985soft"
1426,"-1hard/-71975soft"
1484,"0hard/-76060soft"
1513,"0hard/-75303soft"
1545,"0hard/-74986soft"
1571,"0hard/-74580soft"
1595,"0hard/-74419soft"
1642,"0hard/-74336soft"
1664,"0hard/-74099soft"
1688,"0hard/-74079soft"
1712,"0hard/-73860soft"
1735,"0hard/-73607soft"
1780,"0hard/-73431soft"
1802,"0hard/-73311soft"
1830,"0hard/-72945soft"
1856,"0hard/-72828soft"
1881,"0hard/-72812soft"
1904,"0hard/-72594soft"
1927,"0hard/-72326soft"
1949,"0hard/-72302soft"
1972,"0hard/-72147soft"
1996,"0hard/-71611soft"
2018,"0hard/-71513soft"
2041,"0hard/-70616soft"
2063,"0hard/-70560soft"
2085,"0hard/-70459soft"
2109,"0hard/-70319soft"
2133,"0hard/-70279soft"
2177,"0hard/-70256soft"
2201,"0hard/-69389soft"
2222,"0hard/-69388soft"
2245,"0hard/-69292soft"
2268,"0hard/-69140soft"
2290,"0hard/-68918soft"
2311,"0hard/-68744soft"
2334,"0hard/-68648soft"
2358,"0hard/-68556soft"
2381,"0hard/-68181soft"
2402,"0hard/-68053soft"
2425,"0hard/-67976soft"
2470,"0hard/-67755soft"
2495,"0hard/-67635soft"
2517,"0hard/-67179soft"
2544,"0hard/-67024soft"
2572,"0hard/-67003soft"
2599,"0hard/-66912soft"
2645,"0hard/-66802soft"
2667,"0hard/-66780soft"
2690,"0hard/-66657soft"
2712,"0hard/-66567soft"
2734,"0hard/-66549soft"
2780,"0hard/-66547soft"
2805,"0hard/-66458soft"
2895,"0hard/-66281soft"
2940,"0hard/-66238soft"
2963,"0hard/-66193soft"
2988,"0hard/-66183soft"
3011,"0hard/-65985soft"
3079,"0hard/-65895soft"
3101,"0hard/-65822soft"
3124,"0hard/-65714soft"
3174,"0hard/-65700soft"
3198,"0hard/-65566soft"
3222,"0hard/-65510soft"
3246,"0hard/-65392soft"
3270,"0hard/-65232soft"
3298,"0hard/-64525soft"
3374,"0hard/-64438soft"
3397,"0hard/-64222soft"
3444,"0hard/-64178soft"
3466,"0hard/-63961soft"
3489,"0hard/-63932soft"
3514,"0hard/-63142soft"
3562,"0hard/-63108soft"
3657,"0hard/-63072soft"
3772,"0hard/-63041soft"
3796,"0hard/-63039soft"
3817,"0hard/-62974soft"
3842,"0hard/-62946soft"
3864,"0hard/-62896soft"
3886,"0hard/-62857soft"
3911,"0hard/-62850soft"
3962,"0hard/-62818soft"
3986,"0hard/-62665soft"
4012,"0hard/-62484soft"
4035,"0hard/-62050soft"
4061,"0hard/-61973soft"
4087,"0hard/-61947soft"
4110,"0hard/-61714soft"
4158,"0hard/-61489soft"
4180,"0hard/-61476soft"
4205,"0hard/-61461soft"
4226,"0hard/-61418soft"
4274,"0hard/-61389soft"
4299,"0hard/-61386soft"
4324,"0hard/-61253soft"
4369,"0hard/-61230soft"
4392,"0hard/-61090soft"
4417,"0hard/-60824soft"
4441,"0hard/-60788soft"
4627,"0hard/-60733soft"
4720,"0hard/-60732soft"
4866,"0hard/-60731soft"
4888,"0hard/-60673soft"
4911,"0hard/-60629soft"
5005,"0hard/-60551soft"
5147,"0hard/-60498soft"
5193,"0hard/-60424soft"
5221,"0hard/-60411soft"
5251,"0hard/-60313soft"
5302,"0hard/-60003soft"
5394,"0hard/-59941soft"
5483,"0hard/-59940soft"
5509,"0hard/-59851soft"
5561,"0hard/-59573soft"
5589,"0hard/-59133soft"
5666,"0hard/-59091soft"
5692,"0hard/-58982soft"
5744,"0hard/-58920soft"
5770,"0hard/-58885soft"
5820,"0hard/-58786soft"
5844,"0hard/-58628soft"
5872,"0hard/-55278soft"
5950,"0hard/-55199soft"
6033,"0hard/-55172soft"
6087,"0hard/-55147soft"
6145,"0hard/-55090soft"
6229,"0hard/-55089soft"
6307,"0hard/-55083soft"
6361,"0hard/-55038soft"
6465,"0hard/-55024soft"
6515,"0hard/-54979soft"
6542,"0hard/-54773soft"
6567,"0hard/-54672soft"
6594,"0hard/-54584soft"
6648,"0hard/-54562soft"
6675,"0hard/-54503soft"
6704,"0hard/-54402soft"
6729,"0hard/-54344soft"
6810,"0hard/-54140soft"
6917,"0hard/-54125soft"
6998,"0hard/-54093soft"
7025,"0hard/-54079soft"
7108,"0hard/-54077soft"
7161,"0hard/-53987soft"
7185,"0hard/-53986soft"
7321,"0hard/-53969soft"
7401,"0hard/-53963soft"
7632,"0hard/-53920soft"
7684,"0hard/-53891soft"
7709,"0hard/-53883soft"
7788,"0hard/-53856soft"
7844,"0hard/-53842soft"
7951,"0hard/-53790soft"
8082,"0hard/-53772soft"
8135,"0hard/-53699soft"
8163,"0hard/-53687soft"
8247,"0hard/-53679soft"
8301,"0hard/-53624soft"
8381,"0hard/-53515soft"
8588,"0hard/-53501soft"
8620,"0hard/-53468soft"
8649,"0hard/-53450soft"
8891,"0hard/-53427soft"
8951,"0hard/-53423soft"
8978,"0hard/-53405soft"
9004,"0hard/-53161soft"
9058,"0hard/-53160soft"
9113,"0hard/-53150soft"
9344,"0hard/-53146soft"
9691,"0hard/-53118soft"
9745,"0hard/-53117soft"
9900,"0hard/-53057soft"
