"timeMillisSpent","score"
58,"-4hard/-14025soft"
72,"-3hard/-14323soft"
76,"0hard/-13454soft"
196,"0hard/-13444soft"
266,"0hard/-12634soft"
274,"0hard/-12471soft"
282,"0hard/-12014soft"
283,"0hard/-11945soft"
370,"0hard/-11817soft"
519,"0hard/-11689soft"
523,"0hard/-11671soft"
