"timeMillisSpent","score"
546,"-142hard/-46606soft"
561,"-136hard/-52581soft"
563,"-115hard/-60368soft"
702,"-113hard/-120517soft"
702,"-113hard/-119585soft"
704,"-113hard/-118182soft"
720,"-102hard/-124355soft"
828,"-100hard/-124973soft"
902,"-97hard/-120358soft"
986,"-89hard/-123410soft"
987,"-88hard/-124242soft"
989,"-85hard/-124855soft"
1010,"-75hard/-121276soft"
1010,"-74hard/-119597soft"
1011,"-73hard/-119016soft"
1404,"-67hard/-118047soft"
1619,"-65hard/-116938soft"
1620,"-63hard/-116893soft"
1670,"-63hard/-116016soft"
1671,"-61hard/-114466soft"
1672,"-59hard/-114154soft"
1672,"-59hard/-113259soft"
1673,"-59hard/-112623soft"
1716,"-58hard/-121476soft"
1809,"-51hard/-116338soft"
1904,"-50hard/-113167soft"
1907,"-49hard/-114847soft"
1909,"-48hard/-113149soft"
1954,"-47hard/-111521soft"
1955,"-46hard/-113556soft"
1956,"-42hard/-115088soft"
2093,"-41hard/-108608soft"
2195,"-41hard/-108286soft"
2196,"-40hard/-109075soft"
2196,"-39hard/-109974soft"
2405,"-39hard/-108228soft"
2682,"-38hard/-111358soft"
2724,"-38hard/-107667soft"
2725,"-38hard/-107120soft"
2796,"-37hard/-111877soft"
2811,"-36hard/-108351soft"
