"timeMillisSpent","score"
507,"-153hard/-47159soft"
603,"-106hard/-53191soft"
714,"-92hard/-59604soft"
806,"-66hard/-66755soft"
905,"-50hard/-67278soft"
1039,"-40hard/-67278soft"
1149,"-35hard/-67278soft"
1231,"-32hard/-67466soft"
1302,"-22hard/-67466soft"
1351,"-20hard/-67466soft"
1398,"-16hard/-68398soft"
1444,"-14hard/-68865soft"
1492,"-13hard/-68764soft"
1536,"-12hard/-69642soft"
1584,"-11hard/-69879soft"
1629,"-9hard/-70273soft"
1671,"-9hard/-70071soft"
1718,"-9hard/-69879soft"
1764,"-9hard/-69805soft"
1855,"-8hard/-68378soft"
1907,"-1hard/-71945soft"
1957,"0hard/-73646soft"
2005,"0hard/-72940soft"
2049,"0hard/-72651soft"
2094,"0hard/-72307soft"
2143,"0hard/-71734soft"
2185,"0hard/-71465soft"
2230,"0hard/-71223soft"
2270,"0hard/-71007soft"
2316,"0hard/-70791soft"
2357,"0hard/-70747soft"
2401,"0hard/-70485soft"
2447,"0hard/-70304soft"
2493,"0hard/-70187soft"
2534,"0hard/-69985soft"
2577,"0hard/-69798soft"
2620,"0hard/-69612soft"
2663,"0hard/-69446soft"
2704,"0hard/-69316soft"
2745,"0hard/-69098soft"
2789,"0hard/-68969soft"
2835,"0hard/-68822soft"
2882,"0hard/-68746soft"
2923,"0hard/-68648soft"
2966,"0hard/-68572soft"
3007,"0hard/-68486soft"
3052,"0hard/-68443soft"
3098,"0hard/-68105soft"
3143,"0hard/-67808soft"
3195,"0hard/-67499soft"
3242,"0hard/-67306soft"
3290,"0hard/-67009soft"
3349,"0hard/-66960soft"
3403,"0hard/-66868soft"
3455,"0hard/-66817soft"
3504,"0hard/-66790soft"
3555,"0hard/-66706soft"
3599,"0hard/-66579soft"
3641,"0hard/-66487soft"
3683,"0hard/-65980soft"
3724,"0hard/-65894soft"
3764,"0hard/-65712soft"
3811,"0hard/-65632soft"
3855,"0hard/-65403soft"
3900,"0hard/-64810soft"
3939,"0hard/-64604soft"
3982,"0hard/-64599soft"
4024,"0hard/-64146soft"
4071,"0hard/-63808soft"
4123,"0hard/-60458soft"
4177,"0hard/-60266soft"
4228,"0hard/-59831soft"
4280,"0hard/-59605soft"
4334,"0hard/-59531soft"
4380,"0hard/-59412soft"
4467,"0hard/-59278soft"
4514,"0hard/-59172soft"
4558,"0hard/-59038soft"
4601,"0hard/-58877soft"
4647,"0hard/-58751soft"
4691,"0hard/-58710soft"
4785,"0hard/-58673soft"
4834,"0hard/-58605soft"
4882,"0hard/-58604soft"
4930,"0hard/-58576soft"
4975,"0hard/-58550soft"
5021,"0hard/-58467soft"
5067,"0hard/-58430soft"
5125,"0hard/-58426soft"
5172,"0hard/-58287soft"
5214,"0hard/-58264soft"
5306,"0hard/-58139soft"
5402,"0hard/-58100soft"
5449,"0hard/-58053soft"
5496,"0hard/-57713soft"
5587,"0hard/-57692soft"
5675,"0hard/-57691soft"
5726,"0hard/-57681soft"
5821,"0hard/-57662soft"
5874,"0hard/-57495soft"
5926,"0hard/-57241soft"
5981,"0hard/-57184soft"
6034,"0hard/-57167soft"
6131,"0hard/-56993soft"
6269,"0hard/-56937soft"
6359,"0hard/-56859soft"
6405,"0hard/-56848soft"
6547,"0hard/-56775soft"
6731,"0hard/-56764soft"
6780,"0hard/-56563soft"
6828,"0hard/-56516soft"
6878,"0hard/-56484soft"
7067,"0hard/-56480soft"
7114,"0hard/-56440soft"
7160,"0hard/-56423soft"
7385,"0hard/-56227soft"
7429,"0hard/-56221soft"
7524,"0hard/-56211soft"
7572,"0hard/-56101soft"
7848,"0hard/-56065soft"
7890,"0hard/-56064soft"
7935,"0hard/-56001soft"
7982,"0hard/-55768soft"
8211,"0hard/-55759soft"
8304,"0hard/-55713soft"
8391,"0hard/-55494soft"
8441,"0hard/-55457soft"
8489,"0hard/-55381soft"
8586,"0hard/-55144soft"
8684,"0hard/-55142soft"
8821,"0hard/-55141soft"
9010,"0hard/-55121soft"
9101,"0hard/-55075soft"
9239,"0hard/-55070soft"
9287,"0hard/-55060soft"
9595,"0hard/-55007soft"
9776,"0hard/-54891soft"
9869,"0hard/-54888soft"
9968,"0hard/-54829soft"
10000,"0hard/-54752soft"
