"timeMillisSpent","score"
523,"-153hard/-47159soft"
528,"-152hard/-48905soft"
528,"-150hard/-49605soft"
588,"-148hard/-92309soft"
644,"-133hard/-106302soft"
645,"-128hard/-104388soft"
645,"-128hard/-103747soft"
646,"-128hard/-102549soft"
647,"-127hard/-99635soft"
648,"-126hard/-102105soft"
761,"-124hard/-113136soft"
762,"-124hard/-111446soft"
762,"-124hard/-111298soft"
763,"-124hard/-110253soft"
849,"-122hard/-116771soft"
850,"-121hard/-119042soft"
852,"-117hard/-122682soft"
868,"-116hard/-121624soft"
871,"-113hard/-120396soft"
871,"-107hard/-119802soft"
871,"-106hard/-119361soft"
871,"-106hard/-118775soft"
887,"-101hard/-118860soft"
985,"-99hard/-109316soft"
1034,"-98hard/-117446soft"
1035,"-90hard/-117430soft"
1128,"-85hard/-115737soft"
1130,"-83hard/-116237soft"
1359,"-81hard/-114410soft"
1506,"-80hard/-120928soft"
1507,"-79hard/-120926soft"
1507,"-78hard/-122094soft"
1507,"-78hard/-121676soft"
1508,"-78hard/-120221soft"
1508,"-75hard/-118849soft"
1508,"-73hard/-118531soft"
1508,"-73hard/-118033soft"
1510,"-71hard/-118895soft"
1542,"-69hard/-121614soft"
1542,"-67hard/-120514soft"
1544,"-66hard/-116924soft"
1544,"-64hard/-117015soft"
1647,"-63hard/-111028soft"
1647,"-62hard/-110048soft"
1929,"-61hard/-116483soft"
1948,"-60hard/-118582soft"
1948,"-59hard/-117939soft"
1948,"-57hard/-117311soft"
1949,"-57hard/-116858soft"
1949,"-57hard/-115138soft"
1950,"-55hard/-115007soft"
2043,"-54hard/-117857soft"
2068,"-53hard/-117335soft"
2133,"-53hard/-115563soft"
2133,"-52hard/-113828soft"
2151,"-52hard/-111944soft"
2256,"-50hard/-115033soft"
2256,"-50hard/-114485soft"
2280,"-48hard/-111006soft"
2281,"-46hard/-113061soft"
2475,"-46hard/-112593soft"
2535,"-45hard/-113852soft"
2535,"-44hard/-113851soft"
2538,"-43hard/-113906soft"
2651,"-43hard/-111511soft"
2653,"-43hard/-110284soft"
2654,"-42hard/-109650soft"
2776,"-41hard/-109321soft"
2776,"-40hard/-109081soft"
2777,"-40hard/-108585soft"
2777,"-40hard/-107950soft"
2777,"-39hard/-107020soft"
2777,"-39hard/-106745soft"
2883,"-38hard/-107933soft"
3095,"-38hard/-106339soft"
3097,"-38hard/-106322soft"
3099,"-38hard/-104981soft"
3130,"-37hard/-107244soft"
3222,"-36hard/-107809soft"
3344,"-36hard/-104992soft"
3345,"-35hard/-105026soft"
3352,"-35hard/-104696soft"
3356,"-33hard/-107266soft"
3356,"-29hard/-106137soft"
3882,"-28hard/-103470soft"
4094,"-26hard/-103639soft"
4245,"-25hard/-103420soft"
4246,"-23hard/-103420soft"
4246,"-23hard/-103199soft"
4685,"-23hard/-101028soft"
4866,"-23hard/-99094soft"
4867,"-22hard/-98822soft"
4867,"-22hard/-98513soft"
5161,"-21hard/-97658soft"
5303,"-21hard/-97657soft"
5303,"-21hard/-97530soft"
5304,"-21hard/-97438soft"
5346,"-20hard/-99579soft"
5376,"-20hard/-94873soft"
5465,"-19hard/-100175soft"
5465,"-19hard/-100166soft"
5511,"-19hard/-96884soft"
5511,"-19hard/-96851soft"
5591,"-18hard/-99674soft"
5667,"-18hard/-97200soft"
5693,"-18hard/-95892soft"
5694,"-17hard/-95340soft"
5694,"-17hard/-95023soft"
5810,"-16hard/-95045soft"
5810,"-15hard/-93610soft"
6167,"-13hard/-97445soft"
6803,"-12hard/-94614soft"
6954,"-12hard/-94226soft"
7070,"-11hard/-98828soft"
7235,"-11hard/-96898soft"
7628,"-10hard/-95934soft"
7916,"-10hard/-92439soft"
7916,"-8hard/-92504soft"
7916,"-8hard/-92492soft"
8823,"-7hard/-94410soft"
8823,"-7hard/-94295soft"
9124,"-7hard/-91398soft"
9363,"-6hard/-91317soft"
9840,"-5hard/-89264soft"
