"timeMillisSpent","score"
496,"-153hard/-47159soft"
506,"-152hard/-50091soft"
512,"-117hard/-57172soft"
517,"-107hard/-57632soft"
519,"-101hard/-60065soft"
523,"-96hard/-60772soft"
533,"-94hard/-67054soft"
623,"-85hard/-79348soft"
628,"-84hard/-80389soft"
630,"-74hard/-81770soft"
675,"-71hard/-91791soft"
678,"-70hard/-90900soft"
679,"-59hard/-90900soft"
683,"-59hard/-90892soft"
684,"-58hard/-90892soft"
692,"-57hard/-92688soft"
720,"-55hard/-99562soft"
722,"-55hard/-99280soft"
724,"-54hard/-100600soft"
728,"-52hard/-102583soft"
731,"-52hard/-102514soft"
731,"-52hard/-101091soft"
733,"-50hard/-101151soft"
736,"-41hard/-101700soft"
737,"-40hard/-102130soft"
746,"-39hard/-103731soft"
750,"-38hard/-102298soft"
752,"-37hard/-102451soft"
752,"-36hard/-102899soft"
753,"-35hard/-100914soft"
755,"-35hard/-100795soft"
756,"-34hard/-100759soft"
769,"-33hard/-102413soft"
770,"-33hard/-102380soft"
771,"-33hard/-102240soft"
836,"-32hard/-101737soft"
837,"-31hard/-101405soft"
840,"-30hard/-100382soft"
844,"-30hard/-100165soft"
845,"-30hard/-100102soft"
864,"-29hard/-99723soft"
921,"-27hard/-102977soft"
930,"-20hard/-102737soft"
935,"-20hard/-101621soft"
936,"-20hard/-100826soft"
937,"-19hard/-100900soft"
938,"-18hard/-100626soft"
940,"-17hard/-100871soft"
948,"-16hard/-101217soft"
951,"-16hard/-99265soft"
952,"-13hard/-99803soft"
960,"-13hard/-97066soft"
961,"-13hard/-96553soft"
961,"-13hard/-96551soft"
968,"-12hard/-97552soft"
1376,"-12hard/-95866soft"
1377,"-12hard/-95759soft"
1378,"-11hard/-94478soft"
1379,"-11hard/-94017soft"
1446,"-10hard/-93630soft"
1577,"-10hard/-91850soft"
1579,"-8hard/-92153soft"
1580,"-8hard/-92102soft"
1580,"-8hard/-91383soft"
2194,"-7hard/-92789soft"
2197,"-5hard/-92943soft"
2198,"-5hard/-92758soft"
2200,"-5hard/-91547soft"
2200,"-5hard/-91265soft"
2409,"-5hard/-89943soft"
2425,"-5hard/-89029soft"
2455,"-5hard/-87752soft"
2455,"-5hard/-87724soft"
2456,"-3hard/-88129soft"
2457,"-3hard/-87730soft"
2458,"-3hard/-87404soft"
2460,"-3hard/-87314soft"
2461,"-3hard/-86985soft"
2471,"-2hard/-88845soft"
3445,"-1hard/-88869soft"
5656,"-1hard/-85545soft"
5656,"0hard/-84971soft"
