"timeMillisSpent","score"
817,"-142hard/-46606soft"
836,"-136hard/-52581soft"
840,"-115hard/-60368soft"
908,"-108hard/-88990soft"
910,"-107hard/-89166soft"
1008,"-86hard/-106398soft"
1052,"-85hard/-110176soft"
1057,"-83hard/-111198soft"
1068,"-75hard/-112884soft"
1107,"-75hard/-110787soft"
1113,"-75hard/-108596soft"
1114,"-61hard/-115004soft"
1115,"-59hard/-115448soft"
1148,"-58hard/-117185soft"
1149,"-58hard/-116847soft"
1160,"-57hard/-119027soft"
1164,"-56hard/-120714soft"
1166,"-55hard/-121840soft"
1173,"-55hard/-118676soft"
1174,"-53hard/-119389soft"
1179,"-53hard/-119316soft"
1179,"-52hard/-119596soft"
1205,"-51hard/-116491soft"
1207,"-51hard/-115895soft"
1211,"-48hard/-116447soft"
1211,"-46hard/-116425soft"
1229,"-46hard/-113440soft"
1249,"-45hard/-116076soft"
1250,"-45hard/-115011soft"
1252,"-44hard/-114824soft"
1265,"-44hard/-114451soft"
1267,"-44hard/-114416soft"
1276,"-44hard/-113949soft"
1277,"-44hard/-113679soft"
1278,"-44hard/-113282soft"
1280,"-44hard/-113175soft"
1281,"-44hard/-112731soft"
1282,"-43hard/-112008soft"
1287,"-42hard/-111488soft"
1289,"-42hard/-111321soft"
1289,"-42hard/-110834soft"
1292,"-41hard/-110493soft"
1306,"-38hard/-110556soft"
1307,"-37hard/-109909soft"
1311,"-37hard/-108743soft"
1336,"-34hard/-105278soft"
1361,"-33hard/-108912soft"
1362,"-32hard/-109958soft"
1373,"-32hard/-106662soft"
1373,"-32hard/-106191soft"
1380,"-31hard/-105395soft"
1397,"-30hard/-106586soft"
1397,"-29hard/-106076soft"
1418,"-28hard/-107282soft"
1421,"-26hard/-107331soft"
1422,"-26hard/-106178soft"
1431,"-26hard/-105651soft"
1492,"-26hard/-102703soft"
1496,"-26hard/-102491soft"
1499,"-25hard/-101918soft"
1510,"-25hard/-101871soft"
1510,"-24hard/-102325soft"
1523,"-23hard/-103562soft"
1525,"-23hard/-103556soft"
1526,"-22hard/-103556soft"
1536,"-22hard/-102133soft"
1569,"-21hard/-101618soft"
1573,"-21hard/-101611soft"
1575,"-21hard/-101256soft"
1588,"-21hard/-100698soft"
1589,"-20hard/-100457soft"
1601,"-18hard/-98520soft"
1602,"-18hard/-98450soft"
1693,"-18hard/-96967soft"
1709,"-17hard/-99204soft"
1729,"-16hard/-98925soft"
1753,"-15hard/-95614soft"
1766,"-15hard/-95494soft"
1768,"-14hard/-94710soft"
1822,"-14hard/-94646soft"
1829,"-13hard/-94179soft"
1862,"-11hard/-95083soft"
1889,"-11hard/-94979soft"
1889,"-11hard/-94867soft"
1902,"-10hard/-95176soft"
1903,"-10hard/-94815soft"
1939,"-10hard/-94045soft"
1980,"-10hard/-93849soft"
1981,"-10hard/-93475soft"
1981,"-10hard/-93433soft"
