"timeMillisSpent","score"
517,"-153hard/-47159soft"
608,"-106hard/-53191soft"
733,"-92hard/-59604soft"
826,"-66hard/-66755soft"
929,"-50hard/-67278soft"
1046,"-40hard/-67278soft"
1158,"-35hard/-67278soft"
1241,"-32hard/-67466soft"
1313,"-22hard/-67466soft"
1363,"-20hard/-67466soft"
1407,"-16hard/-68398soft"
1456,"-14hard/-68865soft"
1505,"-13hard/-68764soft"
1550,"-12hard/-69642soft"
1595,"-11hard/-69879soft"
1642,"-9hard/-70273soft"
1683,"-9hard/-70071soft"
1741,"-9hard/-69879soft"
1787,"-9hard/-69805soft"
1879,"-8hard/-68378soft"
1932,"-1hard/-71945soft"
1983,"0hard/-73646soft"
2032,"0hard/-72940soft"
2077,"0hard/-72651soft"
2123,"0hard/-72307soft"
2172,"0hard/-71734soft"
2217,"0hard/-71465soft"
2266,"0hard/-71223soft"
2309,"0hard/-71007soft"
2360,"0hard/-70791soft"
2404,"0hard/-70747soft"
2449,"0hard/-70485soft"
2494,"0hard/-70304soft"
2536,"0hard/-70187soft"
2577,"0hard/-69985soft"
2620,"0hard/-69798soft"
2662,"0hard/-69612soft"
2703,"0hard/-69446soft"
2753,"0hard/-69316soft"
2795,"0hard/-69098soft"
2838,"0hard/-68969soft"
2883,"0hard/-68822soft"
2929,"0hard/-68746soft"
2972,"0hard/-68648soft"
3000,"0hard/-68585soft"
