"timeMillisSpent","score"
1080,"-142hard/-46606soft"
1260,"-116hard/-53354soft"
1396,"-90hard/-60147soft"
1561,"-74hard/-61175soft"
1750,"-67hard/-61175soft"
1943,"-52hard/-66684soft"
2097,"-41hard/-66719soft"
2228,"-31hard/-66719soft"
2337,"-28hard/-67001soft"
2456,"-24hard/-68152soft"
2570,"-19hard/-69502soft"
2656,"-14hard/-69502soft"
2735,"-12hard/-69509soft"
2810,"-10hard/-70837soft"
2888,"-9hard/-70897soft"
2984,"-8hard/-74247soft"
3076,"-7hard/-74247soft"
3149,"-6hard/-74247soft"
3219,"-5hard/-74247soft"
3278,"-3hard/-72988soft"
3339,"0hard/-72988soft"
3400,"0hard/-72893soft"
3460,"0hard/-72759soft"
3524,"0hard/-72430soft"
3589,"0hard/-72252soft"
3661,"0hard/-71806soft"
3724,"0hard/-71756soft"
3787,"0hard/-71484soft"
3852,"0hard/-71441soft"
3915,"0hard/-70822soft"
3978,"0hard/-70508soft"
4042,"0hard/-70326soft"
4113,"0hard/-70127soft"
4190,"0hard/-69908soft"
4260,"0hard/-69715soft"
4323,"0hard/-69641soft"
4390,"0hard/-69522soft"
4445,"0hard/-69320soft"
4503,"0hard/-69076soft"
4566,"0hard/-68910soft"
4631,"0hard/-68837soft"
4692,"0hard/-68713soft"
4761,"0hard/-68637soft"
4827,"0hard/-68348soft"
4892,"0hard/-67742soft"
4952,"0hard/-67615soft"
5000,"0hard/-67521soft"
