"timeMillisSpent","score"
5587,"-423hard/-90776soft"
5605,"-423hard/-90744soft"
5612,"-422hard/-92178soft"
5659,"-392hard/-145605soft"
5831,"-384hard/-209046soft"
5879,"-382hard/-228722soft"
5925,"-379hard/-240769soft"
5926,"-379hard/-240226soft"
5965,"-376hard/-239612soft"
5966,"-367hard/-244757soft"
6053,"-362hard/-252564soft"
6087,"-357hard/-250801soft"
6092,"-355hard/-255803soft"
6093,"-355hard/-255599soft"
6095,"-354hard/-255618soft"
6134,"-353hard/-258755soft"
6134,"-350hard/-259688soft"
6135,"-349hard/-260176soft"
6136,"-348hard/-260447soft"
6156,"-346hard/-262725soft"
6173,"-342hard/-264146soft"
6177,"-340hard/-264568soft"
6179,"-332hard/-268553soft"
6179,"-332hard/-267331soft"
6205,"-331hard/-279486soft"
6207,"-321hard/-279351soft"
6208,"-316hard/-278007soft"
6208,"-314hard/-279304soft"
6287,"-313hard/-270693soft"
6287,"-313hard/-270400soft"
6308,"-311hard/-272428soft"
6309,"-311hard/-271976soft"
6334,"-311hard/-267525soft"
6335,"-310hard/-268564soft"
6336,"-310hard/-267226soft"
6369,"-310hard/-263054soft"
6370,"-308hard/-262336soft"
6371,"-308hard/-261892soft"
6411,"-290hard/-275481soft"
6464,"-290hard/-269524soft"
6466,"-289hard/-272660soft"
6467,"-289hard/-272248soft"
6482,"-288hard/-273761soft"
6483,"-288hard/-272958soft"
6487,"-288hard/-272717soft"
6487,"-288hard/-272675soft"
6503,"-288hard/-269044soft"
6503,"-287hard/-268872soft"
6512,"-283hard/-267080soft"
6530,"-282hard/-266214soft"
6530,"-279hard/-265788soft"
6558,"-279hard/-261943soft"
6565,"-278hard/-261834soft"
6566,"-276hard/-261103soft"
6574,"-275hard/-266451soft"
6574,"-273hard/-266596soft"
6575,"-271hard/-265460soft"
6587,"-269hard/-261999soft"
6587,"-268hard/-261552soft"
6588,"-267hard/-261600soft"
6589,"-263hard/-259851soft"
6613,"-251hard/-267190soft"
6625,"-249hard/-267174soft"
6635,"-248hard/-265314soft"
6636,"-247hard/-264525soft"
6640,"-246hard/-266225soft"
6658,"-246hard/-262356soft"
6661,"-246hard/-259269soft"
6674,"-245hard/-263647soft"
6675,"-245hard/-262518soft"
6675,"-245hard/-262298soft"
6677,"-242hard/-261461soft"
6696,"-241hard/-264462soft"
6697,"-240hard/-264480soft"
6698,"-240hard/-263822soft"
6699,"-239hard/-264507soft"
6699,"-239hard/-264041soft"
6699,"-238hard/-263208soft"
6714,"-236hard/-264131soft"
6715,"-235hard/-263516soft"
6752,"-233hard/-264760soft"
6765,"-232hard/-262552soft"
6777,"-231hard/-263380soft"
6786,"-230hard/-266131soft"
6798,"-230hard/-265945soft"
6801,"-230hard/-265494soft"
6802,"-228hard/-264285soft"
6803,"-227hard/-263438soft"
6803,"-225hard/-262764soft"
6831,"-222hard/-264897soft"
6863,"-222hard/-264078soft"
6865,"-222hard/-261200soft"
6875,"-222hard/-260491soft"
6875,"-222hard/-260420soft"
6877,"-222hard/-260046soft"
6878,"-220hard/-259942soft"
