"timeMillisSpent","score"
867,"-142hard/-46606soft"
996,"-116hard/-53354soft"
1096,"-90hard/-60147soft"
1228,"-74hard/-61175soft"
1410,"-67hard/-61175soft"
1583,"-52hard/-66684soft"
1700,"-41hard/-66719soft"
1799,"-31hard/-66719soft"
1866,"-28hard/-67001soft"
1942,"-24hard/-68152soft"
2027,"-19hard/-69502soft"
2104,"-14hard/-69502soft"
2164,"-12hard/-69509soft"
2236,"-10hard/-70837soft"
2300,"-9hard/-70897soft"
2361,"-8hard/-74247soft"
2416,"-7hard/-74247soft"
2470,"-6hard/-74247soft"
2524,"-5hard/-74247soft"
2570,"-3hard/-72988soft"
2616,"0hard/-72988soft"
2663,"0hard/-72893soft"
2708,"0hard/-72759soft"
2757,"0hard/-72430soft"
2807,"0hard/-72252soft"
2861,"0hard/-71806soft"
2907,"0hard/-71756soft"
2955,"0hard/-71484soft"
3004,"0hard/-71441soft"
3051,"0hard/-70822soft"
3098,"0hard/-70508soft"
3148,"0hard/-70326soft"
3202,"0hard/-70127soft"
3260,"0hard/-69908soft"
3314,"0hard/-69715soft"
3365,"0hard/-69641soft"
3417,"0hard/-69522soft"
3459,"0hard/-69320soft"
3504,"0hard/-69076soft"
3554,"0hard/-68910soft"
3603,"0hard/-68837soft"
3654,"0hard/-68713soft"
3707,"0hard/-68637soft"
3756,"0hard/-68348soft"
3807,"0hard/-67742soft"
3854,"0hard/-67615soft"
3920,"0hard/-67521soft"
3977,"0hard/-67396soft"
4036,"0hard/-67062soft"
4097,"0hard/-66963soft"
4158,"0hard/-66683soft"
4206,"0hard/-66629soft"
4252,"0hard/-66340soft"
4304,"0hard/-66249soft"
4355,"0hard/-66108soft"
4405,"0hard/-65951soft"
4454,"0hard/-65772soft"
4508,"0hard/-65391soft"
4553,"0hard/-65349soft"
4598,"0hard/-65344soft"
4643,"0hard/-65299soft"
4785,"0hard/-65203soft"
4834,"0hard/-65097soft"
4885,"0hard/-64983soft"
4930,"0hard/-64861soft"
4981,"0hard/-64779soft"
5000,"0hard/-64737soft"
