"timeMillisSpent","score"
488,"-153hard/-47159soft"
497,"-152hard/-50091soft"
503,"-117hard/-57172soft"
507,"-107hard/-57632soft"
509,"-101hard/-60065soft"
513,"-96hard/-60772soft"
522,"-94hard/-67054soft"
608,"-85hard/-79348soft"
613,"-84hard/-80389soft"
615,"-74hard/-81770soft"
661,"-71hard/-91791soft"
664,"-70hard/-90900soft"
665,"-59hard/-90900soft"
669,"-59hard/-90892soft"
670,"-58hard/-90892soft"
677,"-57hard/-92688soft"
693,"-55hard/-99562soft"
695,"-55hard/-99280soft"
696,"-54hard/-100600soft"
701,"-52hard/-102583soft"
703,"-52hard/-102514soft"
704,"-52hard/-101091soft"
706,"-50hard/-101151soft"
709,"-41hard/-101700soft"
710,"-40hard/-102130soft"
720,"-39hard/-103731soft"
724,"-38hard/-102298soft"
725,"-37hard/-102451soft"
726,"-36hard/-102899soft"
727,"-35hard/-100914soft"
728,"-35hard/-100795soft"
729,"-34hard/-100759soft"
742,"-33hard/-102413soft"
743,"-33hard/-102380soft"
743,"-33hard/-102240soft"
810,"-32hard/-101737soft"
811,"-31hard/-101405soft"
815,"-30hard/-100382soft"
819,"-30hard/-100165soft"
819,"-30hard/-100102soft"
840,"-29hard/-99723soft"
901,"-27hard/-102977soft"
910,"-20hard/-102737soft"
916,"-20hard/-101621soft"
917,"-20hard/-100826soft"
917,"-19hard/-100900soft"
918,"-18hard/-100626soft"
921,"-17hard/-100871soft"
929,"-16hard/-101217soft"
930,"-16hard/-99265soft"
932,"-13hard/-99803soft"
940,"-13hard/-97066soft"
941,"-13hard/-96553soft"
941,"-13hard/-96551soft"
948,"-12hard/-97552soft"
1377,"-12hard/-95866soft"
1378,"-12hard/-95759soft"
1379,"-11hard/-94478soft"
1380,"-11hard/-94017soft"
1447,"-10hard/-93630soft"
1574,"-10hard/-91850soft"
1576,"-8hard/-92153soft"
1577,"-8hard/-92102soft"
1578,"-8hard/-91383soft"
2206,"-7hard/-92789soft"
2210,"-5hard/-92943soft"
2211,"-5hard/-92758soft"
2212,"-5hard/-91547soft"
2213,"-5hard/-91265soft"
2444,"-5hard/-89943soft"
2461,"-5hard/-89029soft"
2492,"-5hard/-87752soft"
2492,"-5hard/-87724soft"
2493,"-3hard/-88129soft"
2494,"-3hard/-87730soft"
2495,"-3hard/-87404soft"
2497,"-3hard/-87314soft"
2499,"-3hard/-86985soft"
2509,"-2hard/-88845soft"
3523,"-1hard/-88869soft"
5754,"-1hard/-85545soft"
5756,"0hard/-84971soft"
