"timeMillisSpent","score"
1111,"-142hard/-46606soft"
1285,"-116hard/-53354soft"
1419,"-90hard/-60147soft"
1591,"-74hard/-61175soft"
1777,"-67hard/-61175soft"
1972,"-52hard/-66684soft"
2136,"-41hard/-66719soft"
2261,"-31hard/-66719soft"
2349,"-28hard/-67001soft"
2448,"-24hard/-68152soft"
2544,"-19hard/-69502soft"
2634,"-14hard/-69502soft"
2713,"-12hard/-69509soft"
2787,"-10hard/-70837soft"
2866,"-9hard/-70897soft"
2957,"-8hard/-74247soft"
3038,"-7hard/-74247soft"
3109,"-6hard/-74247soft"
3181,"-5hard/-74247soft"
3243,"-3hard/-72988soft"
3331,"0hard/-72988soft"
3391,"0hard/-72893soft"
3451,"0hard/-72759soft"
3514,"0hard/-72430soft"
3577,"0hard/-72252soft"
3647,"0hard/-71806soft"
3707,"0hard/-71756soft"
3768,"0hard/-71484soft"
3832,"0hard/-71441soft"
3894,"0hard/-70822soft"
3956,"0hard/-70508soft"
4019,"0hard/-70326soft"
4089,"0hard/-70127soft"
4166,"0hard/-69908soft"
4234,"0hard/-69715soft"
4298,"0hard/-69641soft"
4365,"0hard/-69522soft"
4419,"0hard/-69320soft"
4477,"0hard/-69076soft"
4540,"0hard/-68910soft"
4605,"0hard/-68837soft"
4665,"0hard/-68713soft"
4733,"0hard/-68637soft"
4799,"0hard/-68348soft"
4867,"0hard/-67742soft"
4928,"0hard/-67615soft"
5014,"0hard/-67521soft"
5086,"0hard/-67396soft"
5166,"0hard/-67062soft"
5243,"0hard/-66963soft"
5321,"0hard/-66683soft"
5384,"0hard/-66629soft"
5444,"0hard/-66340soft"
5513,"0hard/-66249soft"
5576,"0hard/-66108soft"
5641,"0hard/-65951soft"
5704,"0hard/-65772soft"
5774,"0hard/-65391soft"
5834,"0hard/-65349soft"
5893,"0hard/-65344soft"
5951,"0hard/-65299soft"
6135,"0hard/-65203soft"
6198,"0hard/-65097soft"
6263,"0hard/-64983soft"
6321,"0hard/-64861soft"
6387,"0hard/-64779soft"
6451,"0hard/-64737soft"
6513,"0hard/-64700soft"
6573,"0hard/-64584soft"
6627,"0hard/-64438soft"
6680,"0hard/-64426soft"
6738,"0hard/-64411soft"
6788,"0hard/-64336soft"
6836,"0hard/-64209soft"
6938,"0hard/-64206soft"
6983,"0hard/-64138soft"
7077,"0hard/-64110soft"
7121,"0hard/-64053soft"
7207,"0hard/-63983soft"
7289,"0hard/-63811soft"
7371,"0hard/-63794soft"
7415,"0hard/-63770soft"
7508,"0hard/-63714soft"
7552,"0hard/-63706soft"
7592,"0hard/-63698soft"
7636,"0hard/-63480soft"
7681,"0hard/-63477soft"
7727,"0hard/-63455soft"
7815,"0hard/-63309soft"
7901,"0hard/-63258soft"
7953,"0hard/-63024soft"
7997,"0hard/-62873soft"
8087,"0hard/-62820soft"
8130,"0hard/-62742soft"
8177,"0hard/-62544soft"
8221,"0hard/-62494soft"
8265,"0hard/-62381soft"
8313,"0hard/-62133soft"
8398,"0hard/-62063soft"
8443,"0hard/-61968soft"
8530,"0hard/-61906soft"
8573,"0hard/-61871soft"
8612,"0hard/-61775soft"
8655,"0hard/-61748soft"
8702,"0hard/-61677soft"
8743,"0hard/-61615soft"
8790,"0hard/-61605soft"
8931,"0hard/-61604soft"
9017,"0hard/-61582soft"
9107,"0hard/-61507soft"
9201,"0hard/-61499soft"
9245,"0hard/-61444soft"
9287,"0hard/-61390soft"
9331,"0hard/-61248soft"
9375,"0hard/-61144soft"
9421,"0hard/-61140soft"
9465,"0hard/-61134soft"
9505,"0hard/-61130soft"
9692,"0hard/-61125soft"
9738,"0hard/-61107soft"
9784,"0hard/-61011soft"
9833,"0hard/-60979soft"
9877,"0hard/-60902soft"
