"timeMillisSpent","score"
5606,"-423hard/-90776soft"
5779,"-406hard/-92036soft"
6045,"-355hard/-98799soft"
6209,"-308hard/-104888soft"
6383,"-262hard/-110989soft"
6485,"-253hard/-112317soft"
6591,"-233hard/-115172soft"
6674,"-227hard/-121038soft"
6736,"-220hard/-121168soft"
6792,"-202hard/-128323soft"
6842,"-189hard/-130536soft"
6891,"-183hard/-136497soft"
6938,"-181hard/-136751soft"
6982,"-176hard/-138068soft"
7023,"-169hard/-140260soft"
7072,"-163hard/-141882soft"
7121,"-153hard/-141882soft"
7160,"-151hard/-142535soft"
7198,"-146hard/-142535soft"
7237,"-141hard/-145885soft"
7274,"-131hard/-147145soft"
7312,"-99hard/-149460soft"
7347,"-94hard/-149572soft"
7379,"-93hard/-149571soft"
7415,"-91hard/-149395soft"
7449,"-80hard/-149395soft"
7478,"-77hard/-150007soft"
7514,"-74hard/-149595soft"
7547,"-73hard/-148020soft"
7581,"-72hard/-148020soft"
7613,"-61hard/-148020soft"
7645,"-60hard/-148912soft"
7677,"-58hard/-149096soft"
7710,"-52hard/-152446soft"
7743,"-42hard/-152446soft"
7776,"-41hard/-152327soft"
7808,"-34hard/-154155soft"
7837,"-32hard/-153686soft"
7866,"-31hard/-153686soft"
7895,"-30hard/-153505soft"
7925,"-29hard/-153505soft"
7955,"-23hard/-156577soft"
7985,"-22hard/-156577soft"
8018,"-22hard/-156469soft"
8047,"-22hard/-156396soft"
8077,"-21hard/-156396soft"
8107,"-20hard/-156894soft"
8136,"-18hard/-156894soft"
8166,"-18hard/-155998soft"
8194,"-18hard/-155251soft"
8223,"-17hard/-155484soft"
8251,"-17hard/-155157soft"
8281,"-17hard/-154159soft"
8310,"-16hard/-154866soft"
8366,"-16hard/-154803soft"
8395,"-16hard/-153788soft"
8422,"-15hard/-155074soft"
8480,"-15hard/-155011soft"
8508,"-13hard/-156158soft"
8536,"-11hard/-156158soft"
8571,"-10hard/-156158soft"
8628,"-10hard/-155979soft"
8657,"-10hard/-155898soft"
8684,"-10hard/-155793soft"
8712,"-10hard/-155065soft"
8741,"-10hard/-155034soft"
8769,"-8hard/-154762soft"
8798,"-6hard/-155155soft"
8851,"-4hard/-155216soft"
8879,"-3hard/-155793soft"
8907,"-3hard/-155549soft"
8936,"-3hard/-155501soft"
8962,"-3hard/-155094soft"
8992,"-3hard/-154998soft"
9020,"-3hard/-154875soft"
9051,"-2hard/-154863soft"
9086,"-2hard/-153965soft"
9114,"-2hard/-153790soft"
9142,"-2hard/-153245soft"
9226,"-2hard/-153126soft"
9254,"-2hard/-153124soft"
9282,"-2hard/-152986soft"
9312,"-2hard/-152821soft"
9372,"-2hard/-152733soft"
9427,"-2hard/-152676soft"
9458,"-2hard/-152555soft"
9486,"-2hard/-152380soft"
9514,"-2hard/-152059soft"
9542,"-2hard/-152032soft"
9570,"-1hard/-152717soft"
9598,"-1hard/-152174soft"
9628,"-1hard/-152032soft"
9687,"-1hard/-152010soft"
9715,"-1hard/-151877soft"
9742,"-1hard/-151832soft"
9770,"-1hard/-151720soft"
9799,"-1hard/-151621soft"
9825,"-1hard/-151438soft"
9853,"-1hard/-151427soft"
9915,"-1hard/-151295soft"
9941,"-1hard/-151243soft"
9996,"-1hard/-150802soft"
10027,"-1hard/-150750soft"
10057,"-1hard/-150445soft"
10085,"-1hard/-150103soft"
10114,"-1hard/-150015soft"
10143,"-1hard/-149807soft"
10171,"-1hard/-149090soft"
10202,"-1hard/-148973soft"
