"timeMillisSpent","score"
543,"-153hard/-47159soft"
549,"-152hard/-48905soft"
549,"-150hard/-49605soft"
591,"-146hard/-69373soft"
593,"-141hard/-75317soft"
595,"-120hard/-85116soft"
619,"-119hard/-108398soft"
620,"-119hard/-108330soft"
623,"-119hard/-106742soft"
624,"-119hard/-106723soft"
625,"-119hard/-106678soft"
626,"-119hard/-105380soft"
626,"-119hard/-103921soft"
626,"-118hard/-104409soft"
628,"-118hard/-103574soft"
628,"-118hard/-103514soft"
629,"-112hard/-103410soft"
632,"-109hard/-112540soft"
632,"-107hard/-110827soft"
633,"-105hard/-110069soft"
648,"-103hard/-112025soft"
650,"-100hard/-116184soft"
650,"-100hard/-116069soft"
651,"-96hard/-117259soft"
652,"-96hard/-116760soft"
654,"-96hard/-116117soft"
655,"-94hard/-118553soft"
658,"-86hard/-118326soft"
660,"-86hard/-117770soft"
660,"-83hard/-117545soft"
660,"-83hard/-117234soft"
661,"-82hard/-119647soft"
661,"-82hard/-119330soft"
661,"-82hard/-119295soft"
663,"-81hard/-119592soft"
663,"-81hard/-119567soft"
664,"-81hard/-119208soft"
665,"-81hard/-119139soft"
665,"-79hard/-119104soft"
671,"-77hard/-122175soft"
676,"-77hard/-120784soft"
676,"-76hard/-120545soft"
677,"-75hard/-120545soft"
677,"-75hard/-120010soft"
683,"-73hard/-119949soft"
684,"-73hard/-119570soft"
685,"-65hard/-118947soft"
686,"-63hard/-118869soft"
695,"-62hard/-121328soft"
695,"-61hard/-122653soft"
698,"-58hard/-120892soft"
702,"-58hard/-114454soft"
703,"-56hard/-112597soft"
704,"-55hard/-114150soft"
704,"-54hard/-115698soft"
705,"-54hard/-115605soft"
710,"-52hard/-117801soft"
712,"-51hard/-117683soft"
715,"-50hard/-118042soft"
719,"-50hard/-117233soft"
719,"-50hard/-117126soft"
720,"-48hard/-117077soft"
721,"-47hard/-118140soft"
730,"-47hard/-116437soft"
731,"-46hard/-115791soft"
733,"-45hard/-115225soft"
735,"-45hard/-113926soft"
