"timeMillisSpent","score"
7857,"-423hard/-90776soft"
8186,"-374hard/-96628soft"
8453,"-317hard/-103704soft"
8701,"-267hard/-108715soft"
8970,"-246hard/-110807soft"
9240,"-205hard/-117329soft"
9560,"-192hard/-120362soft"
9788,"-156hard/-127379soft"
9976,"-146hard/-127379soft"
10104,"-135hard/-127379soft"
10217,"-125hard/-127379soft"
10322,"-116hard/-127634soft"
10414,"-113hard/-127591soft"
10491,"-104hard/-127591soft"
10569,"-102hard/-128341soft"
10648,"-87hard/-133958soft"
10729,"-81hard/-134335soft"
10815,"-76hard/-136192soft"
10897,"-74hard/-136192soft"
10983,"-69hard/-142835soft"
11061,"-62hard/-143847soft"
11130,"-57hard/-149247soft"
11198,"-52hard/-151332soft"
11260,"-43hard/-151332soft"
11332,"-30hard/-151432soft"
11396,"-21hard/-151951soft"
11456,"-19hard/-152622soft"
11512,"-16hard/-152941soft"
11568,"-15hard/-153341soft"
11623,"-13hard/-151437soft"
11677,"-11hard/-151437soft"
11728,"-10hard/-151848soft"
11779,"-9hard/-151848soft"
11830,"-8hard/-151848soft"
11877,"-8hard/-151844soft"
11932,"-7hard/-151857soft"
11985,"-5hard/-151857soft"
12038,"-3hard/-151857soft"
12092,"-3hard/-151795soft"
12145,"-2hard/-152644soft"
12198,"-2hard/-152544soft"
12247,"-2hard/-150992soft"
12298,"-2hard/-150496soft"
12350,"-2hard/-150401soft"
12403,"-1hard/-150315soft"
12454,"-1hard/-150133soft"
12505,"-1hard/-149902soft"
12555,"-1hard/-149801soft"
12603,"-1hard/-149644soft"
12654,"-1hard/-149491soft"
12708,"-1hard/-149408soft"
12759,"-1hard/-148507soft"
12810,"-1hard/-147738soft"
12907,"-1hard/-147512soft"
12961,"-1hard/-147386soft"
13010,"-1hard/-147252soft"
13113,"-1hard/-146740soft"
13163,"-1hard/-146562soft"
13215,"0hard/-147630soft"
13266,"0hard/-147553soft"
13319,"0hard/-147343soft"
13371,"0hard/-147300soft"
13422,"0hard/-146349soft"
13472,"0hard/-146174soft"
13523,"0hard/-146037soft"
13571,"0hard/-145945soft"
13622,"0hard/-145541soft"
13670,"0hard/-145466soft"
13725,"0hard/-145148soft"
13772,"0hard/-145095soft"
13825,"0hard/-144801soft"
13876,"0hard/-144723soft"
13928,"0hard/-144347soft"
13978,"0hard/-144345soft"
14078,"0hard/-144078soft"
14127,"0hard/-143999soft"
14178,"0hard/-143304soft"
14228,"0hard/-143201soft"
14281,"0hard/-142706soft"
14334,"0hard/-142433soft"
14384,"0hard/-142432soft"
14436,"0hard/-142343soft"
14487,"0hard/-142176soft"
14538,"0hard/-142123soft"
14639,"0hard/-142083soft"
14691,"0hard/-142035soft"
14743,"0hard/-141997soft"
14802,"0hard/-141894soft"
14916,"0hard/-141546soft"
14968,"0hard/-141439soft"
15016,"0hard/-141364soft"
15066,"0hard/-141342soft"
15114,"0hard/-141272soft"
15166,"0hard/-141182soft"
15217,"0hard/-141175soft"
15273,"0hard/-141150soft"
15322,"0hard/-140925soft"
15422,"0hard/-140888soft"
15579,"0hard/-140871soft"
15628,"0hard/-140831soft"
15681,"0hard/-140703soft"
15734,"0hard/-140524soft"
15785,"0hard/-140508soft"
15833,"0hard/-140424soft"
15934,"0hard/-140420soft"
15985,"0hard/-140348soft"
16030,"0hard/-140113soft"
16081,"0hard/-139923soft"
16130,"0hard/-139770soft"
16183,"0hard/-139723soft"
16234,"0hard/-139647soft"
16288,"0hard/-139558soft"
16339,"0hard/-139399soft"
16440,"0hard/-139393soft"
16488,"0hard/-139141soft"
16540,"0hard/-139108soft"
16640,"0hard/-139066soft"
16689,"0hard/-139064soft"
16791,"0hard/-139059soft"
16850,"0hard/-138922soft"
16898,"0hard/-138843soft"
16951,"0hard/-138710soft"
17106,"0hard/-138428soft"
17154,"0hard/-138328soft"
17203,"0hard/-138303soft"
17255,"0hard/-138302soft"
17306,"0hard/-138196soft"
17356,"0hard/-138183soft"
17465,"0hard/-138157soft"
17512,"0hard/-138077soft"
17560,"0hard/-138043soft"
17612,"0hard/-137968soft"
17711,"0hard/-137949soft"
17758,"0hard/-137916soft"
17808,"0hard/-137581soft"
17905,"0hard/-137537soft"
18006,"0hard/-137381soft"
18056,"0hard/-137359soft"
18108,"0hard/-137358soft"
18157,"0hard/-137357soft"
18210,"0hard/-137227soft"
18312,"0hard/-137040soft"
18364,"0hard/-137011soft"
18414,"0hard/-136931soft"
18463,"0hard/-136913soft"
18510,"0hard/-136881soft"
18563,"0hard/-136706soft"
18661,"0hard/-136567soft"
18709,"0hard/-136503soft"
18804,"0hard/-136496soft"
18851,"0hard/-136470soft"
18903,"0hard/-136407soft"
18954,"0hard/-136350soft"
19008,"0hard/-136236soft"
19318,"0hard/-136168soft"
19569,"0hard/-136061soft"
19667,"0hard/-135974soft"
19716,"0hard/-135894soft"
19818,"0hard/-135682soft"
19868,"0hard/-135644soft"
19981,"0hard/-135520soft"
