"timeMillisSpent","score"
87,"-48hard/-32691soft"
91,"-46hard/-37184soft"
94,"-45hard/-38903soft"
95,"-45hard/-38076soft"
97,"-45hard/-37870soft"
99,"-44hard/-37634soft"
100,"-44hard/-37626soft"
101,"-42hard/-36941soft"
104,"-41hard/-37008soft"
106,"-40hard/-39176soft"
107,"-40hard/-38914soft"
131,"-31hard/-48592soft"
133,"-31hard/-48583soft"
133,"-29hard/-49040soft"
135,"-20hard/-49683soft"
136,"-17hard/-49574soft"
137,"-17hard/-49163soft"
138,"-16hard/-48356soft"
139,"-15hard/-48383soft"
140,"-15hard/-48287soft"
141,"-15hard/-48225soft"
142,"-15hard/-47920soft"
148,"-13hard/-49043soft"
149,"-12hard/-48288soft"
150,"-11hard/-48315soft"
150,"-9hard/-46903soft"
151,"-9hard/-46899soft"
152,"-9hard/-46895soft"
154,"-9hard/-46676soft"
159,"-8hard/-46209soft"
160,"-8hard/-45866soft"
164,"-8hard/-45849soft"
790,"-7hard/-46440soft"
822,"-7hard/-45233soft"
824,"-7hard/-44705soft"
862,"-6hard/-45558soft"
874,"-5hard/-44317soft"
876,"-5hard/-44306soft"
900,"-5hard/-43998soft"
902,"-4hard/-44140soft"
903,"-4hard/-43736soft"
904,"-3hard/-44015soft"
2309,"-3hard/-43719soft"
6561,"-3hard/-43232soft"
6564,"-2hard/-42832soft"
6567,"-2hard/-42762soft"
6568,"-2hard/-42312soft"
8330,"-2hard/-42273soft"
8332,"0hard/-42819soft"
8334,"0hard/-42259soft"
8334,"0hard/-42153soft"
