"timeMillisSpent","score"
83,"-48hard/-32691soft"
127,"-33hard/-34260soft"
190,"-29hard/-33939soft"
260,"-21hard/-37289soft"
333,"-7hard/-39641soft"
422,"-5hard/-39641soft"
532,"-3hard/-39641soft"
590,"-1hard/-39122soft"
667,"-1hard/-38390soft"
731,"0hard/-38004soft"
789,"0hard/-37463soft"
848,"0hard/-37109soft"
899,"0hard/-36478soft"
940,"0hard/-36042soft"
981,"0hard/-35742soft"
1021,"0hard/-35708soft"
1057,"0hard/-35558soft"
1093,"0hard/-35275soft"
1129,"0hard/-35262soft"
1164,"0hard/-35248soft"
1201,"0hard/-35134soft"
1239,"0hard/-35007soft"
1277,"0hard/-34914soft"
1314,"0hard/-34718soft"
1352,"0hard/-34376soft"
1389,"0hard/-34330soft"
1431,"0hard/-34156soft"
1473,"0hard/-33995soft"
1513,"0hard/-33924soft"
1553,"0hard/-33811soft"
1592,"0hard/-33683soft"
1629,"0hard/-33512soft"
1669,"0hard/-33334soft"
1712,"0hard/-33279soft"
1755,"0hard/-33221soft"
1800,"0hard/-33112soft"
1931,"0hard/-33088soft"
1971,"0hard/-33014soft"
2012,"0hard/-32855soft"
2054,"0hard/-32816soft"
2256,"0hard/-32711soft"
2340,"0hard/-32687soft"
2473,"0hard/-32628soft"
2516,"0hard/-32614soft"
2558,"0hard/-32503soft"
2856,"0hard/-32422soft"
3056,"0hard/-32389soft"
3091,"0hard/-32346soft"
3131,"0hard/-32310soft"
3222,"0hard/-32297soft"
3266,"0hard/-32215soft"
3393,"0hard/-32188soft"
3429,"0hard/-32162soft"
3501,"0hard/-32153soft"
3672,"0hard/-31899soft"
3836,"0hard/-31757soft"
4360,"0hard/-31750soft"
4436,"0hard/-31737soft"
4833,"0hard/-31703soft"
4879,"0hard/-31699soft"
5056,"0hard/-31678soft"
5098,"0hard/-31618soft"
5182,"0hard/-31586soft"
5458,"0hard/-31502soft"
6081,"0hard/-31454soft"
7247,"0hard/-31453soft"
9309,"0hard/-31377soft"
9352,"0hard/-31081soft"
9395,"0hard/-30911soft"
9442,"0hard/-30740soft"
9487,"0hard/-30712soft"
9530,"0hard/-30644soft"
9738,"0hard/-30550soft"
9942,"0hard/-30392soft"
