"timeMillisSpent","score"
7688,"-423hard/-90776soft"
7996,"-374hard/-96628soft"
8290,"-317hard/-103704soft"
8564,"-267hard/-108715soft"
8806,"-246hard/-110807soft"
9080,"-205hard/-117329soft"
9357,"-192hard/-120362soft"
9579,"-156hard/-127379soft"
9739,"-146hard/-127379soft"
9877,"-135hard/-127379soft"
9981,"-125hard/-127379soft"
10081,"-116hard/-127634soft"
10176,"-113hard/-127591soft"
10249,"-104hard/-127591soft"
10323,"-102hard/-128341soft"
10398,"-87hard/-133958soft"
10474,"-81hard/-134335soft"
10556,"-76hard/-136192soft"
10636,"-74hard/-136192soft"
10732,"-69hard/-142835soft"
10806,"-62hard/-143847soft"
10874,"-57hard/-149247soft"
10935,"-52hard/-151332soft"
10995,"-43hard/-151332soft"
11061,"-30hard/-151432soft"
11120,"-21hard/-151951soft"
11176,"-19hard/-152622soft"
11230,"-16hard/-152941soft"
11284,"-15hard/-153341soft"
11336,"-13hard/-151437soft"
11385,"-11hard/-151437soft"
11439,"-10hard/-151848soft"
11488,"-9hard/-151848soft"
11536,"-8hard/-151848soft"
11582,"-8hard/-151844soft"
11629,"-7hard/-151857soft"
11682,"-5hard/-151857soft"
11730,"-3hard/-151857soft"
11782,"-3hard/-151795soft"
11832,"-2hard/-152644soft"
11882,"-2hard/-152544soft"
11929,"-2hard/-150992soft"
11977,"-2hard/-150496soft"
12024,"-2hard/-150401soft"
12075,"-1hard/-150315soft"
12124,"-1hard/-150133soft"
12172,"-1hard/-149902soft"
12218,"-1hard/-149801soft"
12265,"-1hard/-149644soft"
12312,"-1hard/-149491soft"
12359,"-1hard/-149408soft"
12406,"-1hard/-148507soft"
12455,"-1hard/-147738soft"
12547,"-1hard/-147512soft"
12593,"-1hard/-147386soft"
12642,"-1hard/-147252soft"
12740,"-1hard/-146740soft"
12789,"-1hard/-146562soft"
12839,"0hard/-147630soft"
12888,"0hard/-147553soft"
12939,"0hard/-147343soft"
12988,"0hard/-147300soft"
13036,"0hard/-146349soft"
13086,"0hard/-146174soft"
13133,"0hard/-146037soft"
13177,"0hard/-145945soft"
13228,"0hard/-145541soft"
13274,"0hard/-145466soft"
13327,"0hard/-145148soft"
13372,"0hard/-145095soft"
13421,"0hard/-144801soft"
13471,"0hard/-144723soft"
13520,"0hard/-144347soft"
13568,"0hard/-144345soft"
13662,"0hard/-144078soft"
13708,"0hard/-143999soft"
13757,"0hard/-143304soft"
13806,"0hard/-143201soft"
13856,"0hard/-142706soft"
13908,"0hard/-142433soft"
13955,"0hard/-142432soft"
14003,"0hard/-142343soft"
14056,"0hard/-142176soft"
14106,"0hard/-142123soft"
14202,"0hard/-142083soft"
14250,"0hard/-142035soft"
14301,"0hard/-141997soft"
14352,"0hard/-141894soft"
14453,"0hard/-141546soft"
14503,"0hard/-141439soft"
14550,"0hard/-141364soft"
14598,"0hard/-141342soft"
14644,"0hard/-141272soft"
14695,"0hard/-141182soft"
14744,"0hard/-141175soft"
14797,"0hard/-141150soft"
14843,"0hard/-140925soft"
14938,"0hard/-140888soft"
15084,"0hard/-140871soft"
15131,"0hard/-140831soft"
15180,"0hard/-140703soft"
15231,"0hard/-140524soft"
15279,"0hard/-140508soft"
15324,"0hard/-140424soft"
15421,"0hard/-140420soft"
15469,"0hard/-140348soft"
15512,"0hard/-140113soft"
15561,"0hard/-139923soft"
15607,"0hard/-139770soft"
15657,"0hard/-139723soft"
15705,"0hard/-139647soft"
15757,"0hard/-139558soft"
15808,"0hard/-139399soft"
15902,"0hard/-139393soft"
15950,"0hard/-139141soft"
15999,"0hard/-139108soft"
16095,"0hard/-139066soft"
16142,"0hard/-139064soft"
16239,"0hard/-139059soft"
16292,"0hard/-138922soft"
16338,"0hard/-138843soft"
16390,"0hard/-138710soft"
16536,"0hard/-138428soft"
16583,"0hard/-138328soft"
16630,"0hard/-138303soft"
16679,"0hard/-138302soft"
16730,"0hard/-138196soft"
16780,"0hard/-138183soft"
16882,"0hard/-138157soft"
16927,"0hard/-138077soft"
16976,"0hard/-138043soft"
17024,"0hard/-137968soft"
17121,"0hard/-137949soft"
17167,"0hard/-137916soft"
17214,"0hard/-137581soft"
17310,"0hard/-137537soft"
17407,"0hard/-137381soft"
17455,"0hard/-137359soft"
17504,"0hard/-137358soft"
17552,"0hard/-137357soft"
17603,"0hard/-137227soft"
17700,"0hard/-137040soft"
17747,"0hard/-137011soft"
17795,"0hard/-136931soft"
17842,"0hard/-136913soft"
17887,"0hard/-136881soft"
17936,"0hard/-136706soft"
18031,"0hard/-136567soft"
18075,"0hard/-136503soft"
18165,"0hard/-136496soft"
18213,"0hard/-136470soft"
18263,"0hard/-136407soft"
18311,"0hard/-136350soft"
18362,"0hard/-136236soft"
18654,"0hard/-136168soft"
18895,"0hard/-136061soft"
18988,"0hard/-135974soft"
19035,"0hard/-135894soft"
19131,"0hard/-135682soft"
19179,"0hard/-135644soft"
19279,"0hard/-135520soft"
19327,"0hard/-135457soft"
19373,"0hard/-135450soft"
19422,"0hard/-135382soft"
19471,"0hard/-135326soft"
19520,"0hard/-135305soft"
19618,"0hard/-135300soft"
19716,"0hard/-135277soft"
19957,"0hard/-135098soft"
20000,"0hard/-135062soft"
