"timeMillisSpent","score"
484,"-153hard/-47159soft"
493,"-152hard/-50091soft"
499,"-117hard/-57172soft"
503,"-107hard/-57632soft"
505,"-101hard/-60065soft"
509,"-96hard/-60772soft"
518,"-94hard/-67054soft"
605,"-85hard/-79348soft"
610,"-84hard/-80389soft"
611,"-74hard/-81770soft"
657,"-71hard/-91791soft"
661,"-70hard/-90900soft"
662,"-59hard/-90900soft"
666,"-59hard/-90892soft"
666,"-58hard/-90892soft"
674,"-57hard/-92688soft"
690,"-55hard/-99562soft"
692,"-55hard/-99280soft"
694,"-54hard/-100600soft"
698,"-52hard/-102583soft"
700,"-52hard/-102514soft"
701,"-52hard/-101091soft"
703,"-50hard/-101151soft"
706,"-41hard/-101700soft"
707,"-40hard/-102130soft"
716,"-39hard/-103731soft"
720,"-38hard/-102298soft"
722,"-37hard/-102451soft"
723,"-36hard/-102899soft"
724,"-35hard/-100914soft"
726,"-35hard/-100795soft"
727,"-34hard/-100759soft"
740,"-33hard/-102413soft"
741,"-33hard/-102380soft"
742,"-33hard/-102240soft"
809,"-32hard/-101737soft"
810,"-31hard/-101405soft"
813,"-30hard/-100382soft"
818,"-30hard/-100165soft"
818,"-30hard/-100102soft"
839,"-29hard/-99723soft"
899,"-27hard/-102977soft"
908,"-20hard/-102737soft"
914,"-20hard/-101621soft"
915,"-20hard/-100826soft"
915,"-19hard/-100900soft"
916,"-18hard/-100626soft"
919,"-17hard/-100871soft"
927,"-16hard/-101217soft"
928,"-16hard/-99265soft"
930,"-13hard/-99803soft"
938,"-13hard/-97066soft"
939,"-13hard/-96553soft"
939,"-13hard/-96551soft"
946,"-12hard/-97552soft"
1400,"-12hard/-95866soft"
1400,"-12hard/-95759soft"
1401,"-11hard/-94478soft"
1402,"-11hard/-94017soft"
1467,"-10hard/-93630soft"
1598,"-10hard/-91850soft"
1600,"-8hard/-92153soft"
1601,"-8hard/-92102soft"
1602,"-8hard/-91383soft"
2236,"-7hard/-92789soft"
2240,"-5hard/-92943soft"
2241,"-5hard/-92758soft"
2242,"-5hard/-91547soft"
2244,"-5hard/-91265soft"
2463,"-5hard/-89943soft"
2480,"-5hard/-89029soft"
2511,"-5hard/-87752soft"
2511,"-5hard/-87724soft"
2512,"-3hard/-88129soft"
2514,"-3hard/-87730soft"
2515,"-3hard/-87404soft"
2516,"-3hard/-87314soft"
2518,"-3hard/-86985soft"
2529,"-2hard/-88845soft"
