"timeMillisSpent","score"
7869,"-423hard/-90776soft"
8182,"-374hard/-96628soft"
8439,"-317hard/-103704soft"
8681,"-267hard/-108715soft"
8938,"-246hard/-110807soft"
9204,"-205hard/-117329soft"
9492,"-192hard/-120362soft"
9725,"-156hard/-127379soft"
9879,"-146hard/-127379soft"
10016,"-135hard/-127379soft"
10120,"-125hard/-127379soft"
10225,"-116hard/-127634soft"
10314,"-113hard/-127591soft"
10386,"-104hard/-127591soft"
10466,"-102hard/-128341soft"
10547,"-87hard/-133958soft"
10619,"-81hard/-134335soft"
10707,"-76hard/-136192soft"
10795,"-74hard/-136192soft"
10884,"-69hard/-142835soft"
10955,"-62hard/-143847soft"
11028,"-57hard/-149247soft"
11092,"-52hard/-151332soft"
11157,"-43hard/-151332soft"
11221,"-30hard/-151432soft"
11285,"-21hard/-151951soft"
11341,"-19hard/-152622soft"
11397,"-16hard/-152941soft"
11456,"-15hard/-153341soft"
11510,"-13hard/-151437soft"
11558,"-11hard/-151437soft"
11614,"-10hard/-151848soft"
11662,"-9hard/-151848soft"
11718,"-8hard/-151848soft"
11766,"-8hard/-151844soft"
11816,"-7hard/-151857soft"
11871,"-5hard/-151857soft"
11920,"-3hard/-151857soft"
11976,"-3hard/-151795soft"
12032,"-2hard/-152644soft"
12081,"-2hard/-152544soft"
12137,"-2hard/-150992soft"
12185,"-2hard/-150496soft"
12234,"-2hard/-150401soft"
12290,"-1hard/-150315soft"
12338,"-1hard/-150133soft"
12387,"-1hard/-149902soft"
12435,"-1hard/-149801soft"
12483,"-1hard/-149644soft"
12540,"-1hard/-149491soft"
12588,"-1hard/-149408soft"
12637,"-1hard/-148507soft"
12692,"-1hard/-147738soft"
12789,"-1hard/-147512soft"
12837,"-1hard/-147386soft"
12885,"-1hard/-147252soft"
12989,"-1hard/-146740soft"
13037,"-1hard/-146562soft"
13094,"0hard/-147630soft"
13142,"0hard/-147553soft"
13198,"0hard/-147343soft"
13247,"0hard/-147300soft"
13294,"0hard/-146349soft"
13350,"0hard/-146174soft"
13398,"0hard/-146037soft"
13447,"0hard/-145945soft"
13495,"0hard/-145541soft"
13543,"0hard/-145466soft"
13599,"0hard/-145148soft"
13648,"0hard/-145095soft"
13696,"0hard/-144801soft"
13758,"0hard/-144723soft"
13818,"0hard/-144347soft"
13891,"0hard/-144345soft"
14020,"0hard/-144078soft"
14077,"0hard/-143999soft"
14150,"0hard/-143304soft"
14199,"0hard/-143201soft"
14250,"0hard/-142706soft"
14307,"0hard/-142433soft"
14364,"0hard/-142432soft"
14421,"0hard/-142343soft"
14471,"0hard/-142176soft"
14518,"0hard/-142123soft"
14622,"0hard/-142083soft"
14671,"0hard/-142035soft"
14727,"0hard/-141997soft"
14779,"0hard/-141894soft"
14888,"0hard/-141546soft"
14937,"0hard/-141439soft"
14985,"0hard/-141364soft"
15033,"0hard/-141342soft"
15082,"0hard/-141272soft"
15138,"0hard/-141182soft"
15186,"0hard/-141175soft"
15242,"0hard/-141150soft"
15290,"0hard/-140925soft"
15394,"0hard/-140888soft"
15547,"0hard/-140871soft"
15595,"0hard/-140831soft"
15651,"0hard/-140703soft"
15700,"0hard/-140524soft"
15756,"0hard/-140508soft"
15804,"0hard/-140424soft"
15901,"0hard/-140420soft"
15949,"0hard/-140348soft"
15997,"0hard/-140113soft"
16053,"0hard/-139923soft"
16101,"0hard/-139770soft"
16150,"0hard/-139723soft"
16206,"0hard/-139647soft"
16255,"0hard/-139558soft"
16311,"0hard/-139399soft"
16407,"0hard/-139393soft"
16456,"0hard/-139141soft"
16512,"0hard/-139108soft"
16609,"0hard/-139066soft"
16660,"0hard/-139064soft"
16764,"0hard/-139059soft"
16821,"0hard/-138922soft"
16869,"0hard/-138843soft"
16918,"0hard/-138710soft"
17071,"0hard/-138428soft"
17119,"0hard/-138328soft"
17167,"0hard/-138303soft"
17224,"0hard/-138302soft"
17272,"0hard/-138196soft"
17328,"0hard/-138183soft"
17432,"0hard/-138157soft"
17483,"0hard/-138077soft"
17529,"0hard/-138043soft"
17585,"0hard/-137968soft"
17685,"0hard/-137949soft"
17733,"0hard/-137916soft"
17783,"0hard/-137581soft"
17878,"0hard/-137537soft"
17974,"0hard/-137381soft"
18023,"0hard/-137359soft"
18079,"0hard/-137358soft"
18127,"0hard/-137357soft"
18183,"0hard/-137227soft"
18283,"0hard/-137040soft"
18336,"0hard/-137011soft"
18384,"0hard/-136931soft"
18432,"0hard/-136913soft"
18480,"0hard/-136881soft"
18528,"0hard/-136706soft"
18632,"0hard/-136567soft"
18681,"0hard/-136503soft"
18769,"0hard/-136496soft"
18818,"0hard/-136470soft"
18874,"0hard/-136407soft"
18923,"0hard/-136350soft"
18971,"0hard/-136236soft"
19277,"0hard/-136168soft"
19526,"0hard/-136061soft"
19630,"0hard/-135974soft"
19679,"0hard/-135894soft"
19775,"0hard/-135682soft"
19831,"0hard/-135644soft"
19928,"0hard/-135520soft"
19976,"0hard/-135457soft"
