"timeMillisSpent","score"
85,"-48hard/-32691soft"
128,"-33hard/-34260soft"
191,"-29hard/-33939soft"
261,"-21hard/-37289soft"
333,"-7hard/-39641soft"
421,"-5hard/-39641soft"
529,"-3hard/-39641soft"
587,"-1hard/-39122soft"
665,"-1hard/-38390soft"
730,"0hard/-38004soft"
788,"0hard/-37463soft"
845,"0hard/-37109soft"
896,"0hard/-36478soft"
935,"0hard/-36042soft"
975,"0hard/-35742soft"
1014,"0hard/-35708soft"
1050,"0hard/-35558soft"
1087,"0hard/-35275soft"
1125,"0hard/-35262soft"
1162,"0hard/-35248soft"
1199,"0hard/-35134soft"
1238,"0hard/-35007soft"
1276,"0hard/-34914soft"
1312,"0hard/-34718soft"
1350,"0hard/-34376soft"
1388,"0hard/-34330soft"
1430,"0hard/-34156soft"
1472,"0hard/-33995soft"
1512,"0hard/-33924soft"
1552,"0hard/-33811soft"
1592,"0hard/-33683soft"
1629,"0hard/-33512soft"
1669,"0hard/-33334soft"
1712,"0hard/-33279soft"
1755,"0hard/-33221soft"
1801,"0hard/-33112soft"
1931,"0hard/-33088soft"
1971,"0hard/-33014soft"
2012,"0hard/-32855soft"
2054,"0hard/-32816soft"
2255,"0hard/-32711soft"
2340,"0hard/-32687soft"
2471,"0hard/-32628soft"
2513,"0hard/-32614soft"
2555,"0hard/-32503soft"
2851,"0hard/-32422soft"
3050,"0hard/-32389soft"
3085,"0hard/-32346soft"
3124,"0hard/-32310soft"
3216,"0hard/-32297soft"
3261,"0hard/-32215soft"
3388,"0hard/-32188soft"
3424,"0hard/-32162soft"
3496,"0hard/-32153soft"
3694,"0hard/-31899soft"
3860,"0hard/-31757soft"
4386,"0hard/-31750soft"
4461,"0hard/-31737soft"
4856,"0hard/-31703soft"
4903,"0hard/-31699soft"
5081,"0hard/-31678soft"
5122,"0hard/-31618soft"
5206,"0hard/-31586soft"
5481,"0hard/-31502soft"
6102,"0hard/-31454soft"
7268,"0hard/-31453soft"
9316,"0hard/-31377soft"
9359,"0hard/-31081soft"
9402,"0hard/-30911soft"
9450,"0hard/-30740soft"
9495,"0hard/-30712soft"
9538,"0hard/-30644soft"
9748,"0hard/-30550soft"
9952,"0hard/-30392soft"
