"timeMillisSpent","score"
15,"-7hard/-21499soft"
28,"-5hard/-23782soft"
41,"0hard/-24102soft"
61,"0hard/-22862soft"
84,"0hard/-22706soft"
105,"0hard/-22619soft"
121,"0hard/-22470soft"
149,"0hard/-22416soft"
166,"0hard/-21864soft"
184,"0hard/-21856soft"
200,"0hard/-21813soft"
217,"0hard/-21573soft"
236,"0hard/-21486soft"
255,"0hard/-20407soft"
270,"0hard/-20135soft"
287,"0hard/-19960soft"
302,"0hard/-19882soft"
316,"0hard/-19783soft"
345,"0hard/-19778soft"
360,"0hard/-19756soft"
387,"0hard/-19742soft"
413,"0hard/-19499soft"
443,"0hard/-19462soft"
458,"0hard/-19384soft"
502,"0hard/-19206soft"
589,"0hard/-19164soft"
761,"0hard/-19103soft"
894,"0hard/-19092soft"
955,"0hard/-19028soft"
1234,"0hard/-19027soft"
1362,"0hard/-19011soft"
1621,"0hard/-19010soft"
1779,"0hard/-18992soft"
1809,"0hard/-18883soft"
