"timeMillisSpent","score"
6276,"-423hard/-90776soft"
6604,"-374hard/-96628soft"
6877,"-317hard/-103704soft"
7116,"-267hard/-108715soft"
7362,"-246hard/-110807soft"
7621,"-205hard/-117329soft"
7918,"-192hard/-120362soft"
8138,"-156hard/-127379soft"
8309,"-146hard/-127379soft"
8471,"-135hard/-127379soft"
8574,"-125hard/-127379soft"
8673,"-116hard/-127634soft"
8838,"-113hard/-127591soft"
8911,"-104hard/-127591soft"
8982,"-102hard/-128341soft"
9057,"-87hard/-133958soft"
9134,"-81hard/-134335soft"
9218,"-76hard/-136192soft"
9299,"-74hard/-136192soft"
9393,"-69hard/-142835soft"
9474,"-62hard/-143847soft"
9539,"-57hard/-149247soft"
9602,"-52hard/-151332soft"
9661,"-43hard/-151332soft"
9723,"-30hard/-151432soft"
9784,"-21hard/-151951soft"
9845,"-19hard/-152622soft"
9900,"-16hard/-152941soft"
9954,"-15hard/-153341soft"
10007,"-13hard/-151437soft"
10059,"-11hard/-151437soft"
10108,"-10hard/-151848soft"
10155,"-9hard/-151848soft"
10204,"-8hard/-151848soft"
10251,"-8hard/-151844soft"
10306,"-7hard/-151857soft"
10355,"-5hard/-151857soft"
10406,"-3hard/-151857soft"
10460,"-3hard/-151795soft"
10512,"-2hard/-152644soft"
10562,"-2hard/-152544soft"
10612,"-2hard/-150992soft"
10662,"-2hard/-150496soft"
10711,"-2hard/-150401soft"
10761,"-1hard/-150315soft"
10809,"-1hard/-150133soft"
10861,"-1hard/-149902soft"
10909,"-1hard/-149801soft"
10957,"-1hard/-149644soft"
11008,"-1hard/-149491soft"
11057,"-1hard/-149408soft"
11105,"-1hard/-148507soft"
11153,"-1hard/-147738soft"
11247,"-1hard/-147512soft"
11294,"-1hard/-147386soft"
11340,"-1hard/-147252soft"
11440,"-1hard/-146740soft"
11489,"-1hard/-146562soft"
11540,"0hard/-147630soft"
11589,"0hard/-147553soft"
11640,"0hard/-147343soft"
11687,"0hard/-147300soft"
11735,"0hard/-146349soft"
11785,"0hard/-146174soft"
11834,"0hard/-146037soft"
11880,"0hard/-145945soft"
11934,"0hard/-145541soft"
11982,"0hard/-145466soft"
12034,"0hard/-145148soft"
12080,"0hard/-145095soft"
12131,"0hard/-144801soft"
12183,"0hard/-144723soft"
12233,"0hard/-144347soft"
12281,"0hard/-144345soft"
12380,"0hard/-144078soft"
12426,"0hard/-143999soft"
12476,"0hard/-143304soft"
12524,"0hard/-143201soft"
12577,"0hard/-142706soft"
12628,"0hard/-142433soft"
12678,"0hard/-142432soft"
12727,"0hard/-142343soft"
12777,"0hard/-142176soft"
12827,"0hard/-142123soft"
12923,"0hard/-142083soft"
12972,"0hard/-142035soft"
13024,"0hard/-141997soft"
13075,"0hard/-141894soft"
13180,"0hard/-141546soft"
13232,"0hard/-141439soft"
13279,"0hard/-141364soft"
13328,"0hard/-141342soft"
13376,"0hard/-141272soft"
13428,"0hard/-141182soft"
13477,"0hard/-141175soft"
13531,"0hard/-141150soft"
13578,"0hard/-140925soft"
13677,"0hard/-140888soft"
13828,"0hard/-140871soft"
13876,"0hard/-140831soft"
13927,"0hard/-140703soft"
13978,"0hard/-140524soft"
14028,"0hard/-140508soft"
14076,"0hard/-140424soft"
14175,"0hard/-140420soft"
14224,"0hard/-140348soft"
14267,"0hard/-140113soft"
14316,"0hard/-139923soft"
14363,"0hard/-139770soft"
14416,"0hard/-139723soft"
14467,"0hard/-139647soft"
14522,"0hard/-139558soft"
14571,"0hard/-139399soft"
14668,"0hard/-139393soft"
14716,"0hard/-139141soft"
14765,"0hard/-139108soft"
14862,"0hard/-139066soft"
14910,"0hard/-139064soft"
15010,"0hard/-139059soft"
15070,"0hard/-138922soft"
15117,"0hard/-138843soft"
15166,"0hard/-138710soft"
15312,"0hard/-138428soft"
15360,"0hard/-138328soft"
15409,"0hard/-138303soft"
15460,"0hard/-138302soft"
15511,"0hard/-138196soft"
15561,"0hard/-138183soft"
15668,"0hard/-138157soft"
15713,"0hard/-138077soft"
15761,"0hard/-138043soft"
15811,"0hard/-137968soft"
15912,"0hard/-137949soft"
15957,"0hard/-137916soft"
16004,"0hard/-137581soft"
16101,"0hard/-137537soft"
16197,"0hard/-137381soft"
16248,"0hard/-137359soft"
16297,"0hard/-137358soft"
16346,"0hard/-137357soft"
16396,"0hard/-137227soft"
