"timeMillisSpent","score"
16,"-7hard/-21499soft"
38,"-5hard/-23782soft"
65,"0hard/-23119soft"
96,"0hard/-23054soft"
127,"0hard/-22569soft"
159,"0hard/-22442soft"
201,"0hard/-22361soft"
243,"0hard/-22156soft"
279,"0hard/-21940soft"
311,"0hard/-21848soft"
345,"0hard/-21833soft"
377,"0hard/-21098soft"
412,"0hard/-20214soft"
442,"0hard/-20039soft"
473,"0hard/-19864soft"
501,"0hard/-19785soft"
527,"0hard/-19744soft"
552,"0hard/-19707soft"
579,"0hard/-19653soft"
612,"0hard/-19375soft"
715,"0hard/-19365soft"
772,"0hard/-19337soft"
816,"0hard/-19333soft"
850,"0hard/-19231soft"
879,"0hard/-19176soft"
934,"0hard/-19152soft"
985,"0hard/-19117soft"
1036,"0hard/-18851soft"
