"timeMillisSpent","score"
88,"-48hard/-32691soft"
130,"-33hard/-34260soft"
192,"-29hard/-33939soft"
263,"-21hard/-37289soft"
335,"-7hard/-39641soft"
429,"-5hard/-39641soft"
558,"-3hard/-39641soft"
617,"-1hard/-39122soft"
695,"-1hard/-38390soft"
758,"0hard/-38004soft"
814,"0hard/-37463soft"
873,"0hard/-37109soft"
924,"0hard/-36478soft"
965,"0hard/-36042soft"
1004,"0hard/-35742soft"
1045,"0hard/-35708soft"
1080,"0hard/-35558soft"
1116,"0hard/-35275soft"
1153,"0hard/-35262soft"
1188,"0hard/-35248soft"
1225,"0hard/-35134soft"
1264,"0hard/-35007soft"
1303,"0hard/-34914soft"
1341,"0hard/-34718soft"
1380,"0hard/-34376soft"
1417,"0hard/-34330soft"
1460,"0hard/-34156soft"
1502,"0hard/-33995soft"
1542,"0hard/-33924soft"
1582,"0hard/-33811soft"
1621,"0hard/-33683soft"
1659,"0hard/-33512soft"
1699,"0hard/-33334soft"
1742,"0hard/-33279soft"
1785,"0hard/-33221soft"
1830,"0hard/-33112soft"
1959,"0hard/-33088soft"
1998,"0hard/-33014soft"
2039,"0hard/-32855soft"
2081,"0hard/-32816soft"
2278,"0hard/-32711soft"
2362,"0hard/-32687soft"
2494,"0hard/-32628soft"
2536,"0hard/-32614soft"
2578,"0hard/-32503soft"
2876,"0hard/-32422soft"
