"timeMillisSpent","score"
7,"-2hard/-13276soft"
11,"-2hard/-13019soft"
12,"-2hard/-13017soft"
13,"0hard/-12591soft"
19,"0hard/-12178soft"
23,"0hard/-11935soft"
50,"0hard/-11839soft"
57,"0hard/-11627soft"
66,"0hard/-11581soft"
68,"0hard/-11538soft"
86,"0hard/-11348soft"
117,"0hard/-11079soft"
140,"0hard/-10530soft"
157,"0hard/-10261soft"
290,"0hard/-10006soft"
290,"0hard/-9999soft"
