"timeMillisSpent","score"
23,"-5hard/-20527soft"
64,"0hard/-23624soft"
121,"0hard/-23152soft"
184,"0hard/-22526soft"
287,"0hard/-21711soft"
435,"0hard/-20837soft"
594,"0hard/-20601soft"
757,"0hard/-19981soft"
901,"0hard/-19673soft"
1056,"0hard/-19013soft"
1281,"0hard/-18983soft"
3570,"0hard/-18938soft"
