"timeMillisSpent","score"
511,"-142hard/-46606soft"
524,"-136hard/-52581soft"
526,"-115hard/-60368soft"
571,"-108hard/-88990soft"
573,"-107hard/-89166soft"
637,"-86hard/-106398soft"
668,"-85hard/-110176soft"
672,"-83hard/-111198soft"
679,"-75hard/-112884soft"
707,"-75hard/-110787soft"
712,"-75hard/-108596soft"
713,"-61hard/-115004soft"
713,"-59hard/-115448soft"
737,"-58hard/-117185soft"
738,"-58hard/-116847soft"
747,"-57hard/-119027soft"
750,"-56hard/-120714soft"
751,"-55hard/-121840soft"
756,"-55hard/-118676soft"
756,"-53hard/-119389soft"
759,"-53hard/-119316soft"
759,"-52hard/-119596soft"
776,"-51hard/-116491soft"
777,"-51hard/-115895soft"
780,"-48hard/-116447soft"
780,"-46hard/-116425soft"
792,"-46hard/-113440soft"
805,"-45hard/-116076soft"
806,"-45hard/-115011soft"
808,"-44hard/-114824soft"
819,"-44hard/-114451soft"
820,"-44hard/-114416soft"
827,"-44hard/-113949soft"
828,"-44hard/-113679soft"
828,"-44hard/-113282soft"
829,"-44hard/-113175soft"
831,"-44hard/-112731soft"
831,"-43hard/-112008soft"
835,"-42hard/-111488soft"
836,"-42hard/-111321soft"
836,"-42hard/-110834soft"
838,"-41hard/-110493soft"
848,"-38hard/-110556soft"
849,"-37hard/-109909soft"
850,"-37hard/-108743soft"
863,"-34hard/-105278soft"
881,"-33hard/-108912soft"
882,"-32hard/-109958soft"
891,"-32hard/-106662soft"
891,"-32hard/-106191soft"
897,"-31hard/-105395soft"
913,"-30hard/-106586soft"
914,"-29hard/-106076soft"
944,"-28hard/-107282soft"
948,"-26hard/-107331soft"
949,"-26hard/-106178soft"
959,"-26hard/-105651soft"
1015,"-26hard/-102703soft"
1018,"-26hard/-102491soft"
1020,"-25hard/-101918soft"
1029,"-25hard/-101871soft"
1029,"-24hard/-102325soft"
1041,"-23hard/-103562soft"
1042,"-23hard/-103556soft"
1043,"-22hard/-103556soft"
1052,"-22hard/-102133soft"
1077,"-21hard/-101618soft"
1080,"-21hard/-101611soft"
1081,"-21hard/-101256soft"
1093,"-21hard/-100698soft"
1094,"-20hard/-100457soft"
1101,"-18hard/-98520soft"
1102,"-18hard/-98450soft"
1170,"-18hard/-96967soft"
1191,"-17hard/-99204soft"
1210,"-16hard/-98925soft"
1233,"-15hard/-95614soft"
1245,"-15hard/-95494soft"
1247,"-14hard/-94710soft"
1294,"-14hard/-94646soft"
1300,"-13hard/-94179soft"
1330,"-11hard/-95083soft"
1352,"-11hard/-94979soft"
1353,"-11hard/-94867soft"
1366,"-10hard/-95176soft"
1367,"-10hard/-94815soft"
1402,"-10hard/-94045soft"
1444,"-10hard/-93849soft"
1444,"-10hard/-93475soft"
1445,"-10hard/-93433soft"
1459,"-10hard/-92878soft"
1470,"-9hard/-92134soft"
1474,"-9hard/-91933soft"
1493,"-9hard/-91753soft"
1497,"-7hard/-93113soft"
1514,"-6hard/-93559soft"
1544,"-5hard/-94527soft"
1587,"-5hard/-93756soft"
1588,"-5hard/-93248soft"
1606,"-5hard/-92380soft"
1607,"-1hard/-91223soft"
1657,"-1hard/-89415soft"
1658,"-1hard/-89366soft"
1749,"-1hard/-88961soft"
1764,"-1hard/-88887soft"
1764,"-1hard/-88525soft"
1773,"-1hard/-87533soft"
1774,"-1hard/-87520soft"
1775,"-1hard/-87441soft"
1777,"-1hard/-86611soft"
1781,"-1hard/-86398soft"
1781,"-1hard/-86348soft"
1781,"-1hard/-86330soft"
1788,"-1hard/-86187soft"
1788,"0hard/-85886soft"
1789,"0hard/-85673soft"
2083,"0hard/-85538soft"
2103,"0hard/-85531soft"
2107,"0hard/-85505soft"
2123,"0hard/-84877soft"
2124,"0hard/-84823soft"
2179,"0hard/-84610soft"
2179,"0hard/-84580soft"
2181,"0hard/-84204soft"
2232,"0hard/-83875soft"
2274,"0hard/-83789soft"
2277,"0hard/-83777soft"
2304,"0hard/-83442soft"
2307,"0hard/-83385soft"
2317,"0hard/-83104soft"
2320,"0hard/-82960soft"
2322,"0hard/-82953soft"
2326,"0hard/-82846soft"
2333,"0hard/-82359soft"
2343,"0hard/-82291soft"
2364,"0hard/-82141soft"
2383,"0hard/-82079soft"
2398,"0hard/-82065soft"
2414,"0hard/-82029soft"
2450,"0hard/-81164soft"
2482,"0hard/-81076soft"
2483,"0hard/-81032soft"
2507,"0hard/-80935soft"
2534,"0hard/-80466soft"
2545,"0hard/-80457soft"
2583,"0hard/-80314soft"
2590,"0hard/-80195soft"
2623,"0hard/-79491soft"
2636,"0hard/-79226soft"
2646,"0hard/-79045soft"
2646,"0hard/-79036soft"
2647,"0hard/-78612soft"
2648,"0hard/-78591soft"
2737,"0hard/-78515soft"
2737,"0hard/-78510soft"
2771,"0hard/-78265soft"
2790,"0hard/-78007soft"
2818,"0hard/-77968soft"
2818,"0hard/-77806soft"
2819,"0hard/-77334soft"
2859,"0hard/-76942soft"
2861,"0hard/-76527soft"
2925,"0hard/-76494soft"
2932,"0hard/-76027soft"
2976,"0hard/-75983soft"
2978,"0hard/-75784soft"
2990,"0hard/-75742soft"
2991,"0hard/-75669soft"
3001,"0hard/-75600soft"
3007,"0hard/-74806soft"
3080,"0hard/-74599soft"
3087,"0hard/-74468soft"
3116,"0hard/-74050soft"
3163,"0hard/-73992soft"
3176,"0hard/-73757soft"
3179,"0hard/-73585soft"
3181,"0hard/-73394soft"
3181,"0hard/-73235soft"
3233,"0hard/-73181soft"
3238,"0hard/-73131soft"
3239,"0hard/-73004soft"
3252,"0hard/-72948soft"
3253,"0hard/-72884soft"
3254,"0hard/-72665soft"
3276,"0hard/-72522soft"
3277,"0hard/-72305soft"
3371,"0hard/-72270soft"
3374,"0hard/-71782soft"
3394,"0hard/-71248soft"
3443,"0hard/-71213soft"
3446,"0hard/-71038soft"
3446,"0hard/-70927soft"
3454,"0hard/-70884soft"
3475,"0hard/-70399soft"
3569,"0hard/-70158soft"
3594,"0hard/-70039soft"
3607,"0hard/-69905soft"
3878,"0hard/-69769soft"
3880,"0hard/-69658soft"
3969,"0hard/-69630soft"
3985,"0hard/-69421soft"
4020,"0hard/-69323soft"
4040,"0hard/-69115soft"
4082,"0hard/-69023soft"
4086,"0hard/-68905soft"
4086,"0hard/-68657soft"
4089,"0hard/-68573soft"
4175,"0hard/-68499soft"
4184,"0hard/-68272soft"
4221,"0hard/-68140soft"
4222,"0hard/-68112soft"
4224,"0hard/-68040soft"
4241,"0hard/-67871soft"
4450,"0hard/-67856soft"
4454,"0hard/-67844soft"
4479,"0hard/-67718soft"
4541,"0hard/-67485soft"
4582,"0hard/-67368soft"
4640,"0hard/-67242soft"
4675,"0hard/-67211soft"
4729,"0hard/-67099soft"
4730,"0hard/-67059soft"
4794,"0hard/-66763soft"
4876,"0hard/-66652soft"
4876,"0hard/-66294soft"
4969,"0hard/-66170soft"
5075,"0hard/-65881soft"
5129,"0hard/-65819soft"
5153,"0hard/-65784soft"
5158,"0hard/-65723soft"
5166,"0hard/-65678soft"
5216,"0hard/-65470soft"
5249,"0hard/-65459soft"
5249,"0hard/-65305soft"
5312,"0hard/-65302soft"
5315,"0hard/-65257soft"
5324,"0hard/-65164soft"
