"timeMillisSpent","score"
5529,"-423hard/-90776soft"
5548,"-423hard/-90744soft"
5553,"-422hard/-92178soft"
5604,"-392hard/-138688soft"
5640,"-383hard/-176398soft"
5641,"-382hard/-178148soft"
5642,"-381hard/-181176soft"
5690,"-373hard/-215268soft"
5692,"-361hard/-216596soft"
5720,"-355hard/-228357soft"
5730,"-354hard/-230513soft"
5755,"-352hard/-232858soft"
5896,"-351hard/-250569soft"
5898,"-350hard/-250151soft"
5904,"-334hard/-250581soft"
5906,"-334hard/-250491soft"
5922,"-333hard/-252275soft"
5923,"-333hard/-251880soft"
6037,"-332hard/-253894soft"
6038,"-330hard/-252634soft"
6080,"-330hard/-252518soft"
6083,"-317hard/-250826soft"
6104,"-316hard/-258244soft"
6106,"-315hard/-258291soft"
6107,"-314hard/-256445soft"
6124,"-305hard/-260411soft"
6124,"-303hard/-260737soft"
6160,"-301hard/-254617soft"
6161,"-301hard/-253164soft"
6161,"-301hard/-253071soft"
6175,"-300hard/-257640soft"
6176,"-299hard/-257293soft"
6188,"-296hard/-255418soft"
6193,"-294hard/-255040soft"
6194,"-293hard/-255682soft"
6209,"-290hard/-253698soft"
6210,"-287hard/-251581soft"
6220,"-286hard/-254651soft"
6232,"-285hard/-259261soft"
6233,"-284hard/-259972soft"
6234,"-282hard/-259765soft"
6277,"-280hard/-255587soft"
6327,"-279hard/-258356soft"
6336,"-278hard/-256060soft"
6344,"-271hard/-255672soft"
6347,"-270hard/-256176soft"
6391,"-269hard/-256463soft"
6392,"-268hard/-255911soft"
6392,"-267hard/-255554soft"
6392,"-266hard/-255533soft"
6393,"-266hard/-254193soft"
6393,"-265hard/-253993soft"
6439,"-264hard/-260493soft"
6439,"-263hard/-260360soft"
6487,"-263hard/-253383soft"
6488,"-262hard/-254705soft"
6488,"-260hard/-254680soft"
6499,"-259hard/-257055soft"
6501,"-259hard/-255288soft"
6501,"-259hard/-255066soft"
6515,"-258hard/-256351soft"
6516,"-257hard/-255596soft"
6538,"-247hard/-261914soft"
6633,"-246hard/-270564soft"
6635,"-246hard/-269393soft"
6636,"-246hard/-268300soft"
6646,"-245hard/-271831soft"
6647,"-245hard/-270447soft"
6661,"-245hard/-267502soft"
6664,"-241hard/-268110soft"
6664,"-240hard/-268118soft"
6679,"-240hard/-264425soft"
6679,"-239hard/-263720soft"
6680,"-237hard/-263564soft"
6681,"-237hard/-263350soft"
6688,"-237hard/-262532soft"
6689,"-235hard/-261627soft"
6691,"-234hard/-262600soft"
6691,"-233hard/-262372soft"
6692,"-232hard/-261689soft"
6692,"-232hard/-261272soft"
6697,"-230hard/-263128soft"
6698,"-228hard/-263657soft"
6699,"-228hard/-263357soft"
6714,"-227hard/-262756soft"
6715,"-226hard/-262910soft"
6716,"-225hard/-263703soft"
6717,"-225hard/-263320soft"
6726,"-224hard/-261657soft"
6726,"-223hard/-262033soft"
6727,"-222hard/-263353soft"
6743,"-221hard/-263265soft"
6743,"-221hard/-262875soft"
6746,"-221hard/-262471soft"
6747,"-219hard/-261985soft"
6766,"-202hard/-263914soft"
6766,"-202hard/-263369soft"
6812,"-201hard/-260911soft"
6825,"-200hard/-264220soft"
6826,"-199hard/-263752soft"
6827,"-199hard/-263422soft"
