"timeMillisSpent","score"
84,"-48hard/-32691soft"
109,"-33hard/-34260soft"
149,"-15hard/-37610soft"
199,"-9hard/-39817soft"
251,"-6hard/-41816soft"
279,"-4hard/-42445soft"
302,"-3hard/-42176soft"
326,"-3hard/-41915soft"
350,"-3hard/-41300soft"
373,"-3hard/-40680soft"
396,"-3hard/-40676soft"
419,"0hard/-38392soft"
441,"0hard/-38254soft"
464,"0hard/-38166soft"
487,"0hard/-37913soft"
533,"0hard/-37808soft"
554,"0hard/-37598soft"
575,"0hard/-37194soft"
620,"0hard/-37038soft"
641,"0hard/-37005soft"
661,"0hard/-36934soft"
683,"0hard/-36880soft"
704,"0hard/-36853soft"
728,"0hard/-36764soft"
750,"0hard/-36753soft"
775,"0hard/-36467soft"
798,"0hard/-36435soft"
822,"0hard/-36247soft"
846,"0hard/-36127soft"
866,"0hard/-36092soft"
909,"0hard/-36058soft"
960,"0hard/-35580soft"
985,"0hard/-35457soft"
1051,"0hard/-35433soft"
1071,"0hard/-35427soft"
1090,"0hard/-35273soft"
1113,"0hard/-35063soft"
1134,"0hard/-34938soft"
1157,"0hard/-34779soft"
1178,"0hard/-34638soft"
1201,"0hard/-34584soft"
1229,"0hard/-34578soft"
1253,"0hard/-34478soft"
1281,"0hard/-34375soft"
1305,"0hard/-34334soft"
1326,"0hard/-34215soft"
1371,"0hard/-34174soft"
1415,"0hard/-33916soft"
1438,"0hard/-33867soft"
1527,"0hard/-33705soft"
1658,"0hard/-33690soft"
1762,"0hard/-33536soft"
1829,"0hard/-33532soft"
1898,"0hard/-33524soft"
2011,"0hard/-33474soft"
2053,"0hard/-33454soft"
2078,"0hard/-33402soft"
2101,"0hard/-33308soft"
2185,"0hard/-33282soft"
2231,"0hard/-33269soft"
2255,"0hard/-33268soft"
2280,"0hard/-33231soft"
2371,"0hard/-33148soft"
2392,"0hard/-33016soft"
2436,"0hard/-32895soft"
2526,"0hard/-32389soft"
2547,"0hard/-32254soft"
2650,"0hard/-32244soft"
2671,"0hard/-32069soft"
2791,"0hard/-32025soft"
2812,"0hard/-32007soft"
2834,"0hard/-31964soft"
2880,"0hard/-31930soft"
2948,"0hard/-31865soft"
2993,"0hard/-31804soft"
3101,"0hard/-31724soft"
3165,"0hard/-31688soft"
3278,"0hard/-31676soft"
3931,"0hard/-31543soft"
3952,"0hard/-31352soft"
3997,"0hard/-31229soft"
4063,"0hard/-31220soft"
4135,"0hard/-31156soft"
4157,"0hard/-31155soft"
4560,"0hard/-31135soft"
4901,"0hard/-31133soft"
