"timeMillisSpent","score"
486,"-153hard/-47159soft"
660,"-104hard/-53202soft"
897,"-63hard/-59167soft"
1192,"-36hard/-66159soft"
1426,"-28hard/-66159soft"
1644,"-18hard/-66159soft"
1873,"-15hard/-66052soft"
2125,"-13hard/-65913soft"
2374,"-10hard/-64210soft"
2635,"-8hard/-66357soft"
2912,"-7hard/-65852soft"
3191,"-6hard/-65475soft"
3358,"-5hard/-65349soft"
3491,"-4hard/-65248soft"
3596,"-4hard/-65134soft"
3702,"-4hard/-64945soft"
3806,"-4hard/-64784soft"
3912,"-4hard/-64446soft"
4016,"-4hard/-64159soft"
4119,"-4hard/-64009soft"
4226,"-4hard/-63814soft"
4330,"-4hard/-63683soft"
4441,"-4hard/-63447soft"
4552,"-4hard/-63355soft"
4668,"-4hard/-63172soft"
4781,"-4hard/-63027soft"
4891,"-4hard/-62905soft"
5011,"-4hard/-62786soft"
5129,"-4hard/-62679soft"
5236,"-4hard/-62553soft"
5347,"-4hard/-62004soft"
5470,"-4hard/-61931soft"
5577,"-2hard/-62818soft"
5691,"-2hard/-62657soft"
5807,"-2hard/-62561soft"
5918,"-2hard/-62098soft"
6043,"-2hard/-61940soft"
6161,"-2hard/-61839soft"
6285,"-2hard/-61597soft"
6415,"-1hard/-61622soft"
6526,"-1hard/-61567soft"
6638,"-1hard/-61492soft"
6750,"-1hard/-61330soft"
6858,"-1hard/-61238soft"
6969,"-1hard/-61173soft"
7071,"0hard/-61969soft"
7282,"0hard/-61953soft"
7388,"0hard/-61788soft"
7496,"0hard/-61733soft"
7606,"0hard/-61545soft"
7722,"0hard/-61502soft"
7832,"0hard/-61381soft"
7945,"0hard/-61135soft"
8058,"0hard/-60996soft"
8163,"0hard/-60879soft"
8267,"0hard/-60759soft"
8369,"0hard/-60442soft"
8465,"0hard/-60238soft"
8573,"0hard/-60190soft"
8675,"0hard/-60082soft"
8776,"0hard/-59940soft"
8878,"0hard/-59711soft"
8987,"0hard/-59562soft"
9094,"0hard/-59392soft"
9200,"0hard/-59313soft"
9302,"0hard/-59243soft"
9410,"0hard/-59086soft"
9519,"0hard/-59009soft"
9625,"0hard/-58957soft"
9725,"0hard/-58806soft"
9938,"0hard/-58710soft"
10000,"0hard/-58527soft"
