"timeMillisSpent","score"
92,"-48hard/-32691soft"
96,"-47hard/-35527soft"
110,"-41hard/-40587soft"
120,"-22hard/-52654soft"
164,"-20hard/-54512soft"
166,"-20hard/-53188soft"
167,"-19hard/-54464soft"
172,"-19hard/-54360soft"
172,"-18hard/-54209soft"
176,"-18hard/-52160soft"
177,"-17hard/-50495soft"
178,"-16hard/-52111soft"
178,"-15hard/-49817soft"
179,"-14hard/-49249soft"
186,"-14hard/-48565soft"
186,"-12hard/-47964soft"
186,"-12hard/-47928soft"
198,"-12hard/-47302soft"
198,"-12hard/-47177soft"
199,"-11hard/-47631soft"
207,"-11hard/-47538soft"
208,"-11hard/-47271soft"
208,"-10hard/-47269soft"
211,"-10hard/-46054soft"
215,"-9hard/-47133soft"
220,"-9hard/-46881soft"
226,"-9hard/-46467soft"
227,"-8hard/-45472soft"
261,"-8hard/-44633soft"
267,"-7hard/-45620soft"
268,"-6hard/-45124soft"
268,"-6hard/-44800soft"
329,"-5hard/-47111soft"
331,"-5hard/-46264soft"
332,"-5hard/-45945soft"
376,"-5hard/-45931soft"
380,"-5hard/-45888soft"
389,"-4hard/-42241soft"
465,"-4hard/-42015soft"
476,"-3hard/-41824soft"
483,"-2hard/-41563soft"
484,"-2hard/-41327soft"
488,"0hard/-42560soft"
501,"0hard/-42008soft"
533,"0hard/-41672soft"
629,"0hard/-41547soft"
630,"0hard/-40926soft"
631,"0hard/-40774soft"
641,"0hard/-39731soft"
672,"0hard/-39508soft"
689,"0hard/-39286soft"
718,"0hard/-39242soft"
730,"0hard/-38823soft"
730,"0hard/-38745soft"
747,"0hard/-38704soft"
773,"0hard/-38663soft"
789,"0hard/-38633soft"
790,"0hard/-38507soft"
798,"0hard/-38485soft"
799,"0hard/-38348soft"
802,"0hard/-37882soft"
802,"0hard/-37869soft"
803,"0hard/-37667soft"
872,"0hard/-37570soft"
873,"0hard/-37502soft"
914,"0hard/-37169soft"
915,"0hard/-37136soft"
944,"0hard/-37096soft"
962,"0hard/-36800soft"
962,"0hard/-36654soft"
1004,"0hard/-36651soft"
1006,"0hard/-36578soft"
1030,"0hard/-36319soft"
1032,"0hard/-36298soft"
1040,"0hard/-36209soft"
1068,"0hard/-36202soft"
1070,"0hard/-36183soft"
1070,"0hard/-35967soft"
1077,"0hard/-35939soft"
1077,"0hard/-35879soft"
1140,"0hard/-35808soft"
1145,"0hard/-35647soft"
1151,"0hard/-35555soft"
1156,"0hard/-35485soft"
1181,"0hard/-35372soft"
1181,"0hard/-35295soft"
1193,"0hard/-35239soft"
1194,"0hard/-35134soft"
1196,"0hard/-35016soft"
1197,"0hard/-34908soft"
1297,"0hard/-34334soft"
1354,"0hard/-34244soft"
1355,"0hard/-34223soft"
1364,"0hard/-34202soft"
1369,"0hard/-33930soft"
1481,"0hard/-33923soft"
1489,"0hard/-33899soft"
1502,"0hard/-33879soft"
1507,"0hard/-33626soft"
1519,"0hard/-33541soft"
1525,"0hard/-33500soft"
1532,"0hard/-33479soft"
1543,"0hard/-33325soft"
1566,"0hard/-33292soft"
1575,"0hard/-33226soft"
1575,"0hard/-33209soft"
1595,"0hard/-33198soft"
1605,"0hard/-33156soft"
1617,"0hard/-33125soft"
1632,"0hard/-33102soft"
1633,"0hard/-32918soft"
1653,"0hard/-32886soft"
1690,"0hard/-32805soft"
1692,"0hard/-32801soft"
1707,"0hard/-32723soft"
1742,"0hard/-32716soft"
1762,"0hard/-32566soft"
1859,"0hard/-32537soft"
1881,"0hard/-32517soft"
1890,"0hard/-32506soft"
1891,"0hard/-32361soft"
1952,"0hard/-32359soft"
1954,"0hard/-32327soft"
2008,"0hard/-32272soft"
2014,"0hard/-32128soft"
2031,"0hard/-32068soft"
2088,"0hard/-31959soft"
2163,"0hard/-31686soft"
2243,"0hard/-31683soft"
2247,"0hard/-31662soft"
2338,"0hard/-31604soft"
2339,"0hard/-31570soft"
2391,"0hard/-31564soft"
2393,"0hard/-31453soft"
2408,"0hard/-31370soft"
2452,"0hard/-31368soft"
2460,"0hard/-31221soft"
2549,"0hard/-31179soft"
2550,"0hard/-31161soft"
2551,"0hard/-31025soft"
2827,"0hard/-30947soft"
2832,"0hard/-30924soft"
3000,"0hard/-30916soft"
3004,"0hard/-30863soft"
3046,"0hard/-30840soft"
3099,"0hard/-30738soft"
3100,"0hard/-30656soft"
3178,"0hard/-30596soft"
3276,"0hard/-30551soft"
3306,"0hard/-30494soft"
3507,"0hard/-30425soft"
3684,"0hard/-30397soft"
3839,"0hard/-30309soft"
4211,"0hard/-30256soft"
4501,"0hard/-30250soft"
4667,"0hard/-30248soft"
