"timeMillisSpent","score"
81,"-48hard/-32691soft"
165,"-25hard/-38218soft"
260,"-15hard/-38218soft"
363,"-11hard/-39620soft"
472,"-7hard/-40401soft"
601,"-5hard/-39738soft"
717,"-3hard/-39346soft"
842,"-1hard/-39216soft"
973,"-1hard/-38710soft"
1117,"-1hard/-38315soft"
1265,"0hard/-38943soft"
1431,"0hard/-38336soft"
1546,"0hard/-38034soft"
1656,"0hard/-37334soft"
1825,"0hard/-36782soft"
1963,"0hard/-36295soft"
2099,"0hard/-35679soft"
2222,"0hard/-35363soft"
2348,"0hard/-35178soft"
2466,"0hard/-34699soft"
2582,"0hard/-34575soft"
2704,"0hard/-34376soft"
2817,"0hard/-34225soft"
2921,"0hard/-33741soft"
3005,"0hard/-33559soft"
3091,"0hard/-33395soft"
3173,"0hard/-33057soft"
3260,"0hard/-33010soft"
3352,"0hard/-32886soft"
3446,"0hard/-32764soft"
3540,"0hard/-32708soft"
3636,"0hard/-32671soft"
3732,"0hard/-32625soft"
3930,"0hard/-32495soft"
4033,"0hard/-32444soft"
4134,"0hard/-32169soft"
4232,"0hard/-32050soft"
4329,"0hard/-32026soft"
4430,"0hard/-32015soft"
4524,"0hard/-31994soft"
4615,"0hard/-31853soft"
4711,"0hard/-31752soft"
4809,"0hard/-31736soft"
5520,"0hard/-31676soft"
6164,"0hard/-31631soft"
6706,"0hard/-31620soft"
7236,"0hard/-31607soft"
7613,"0hard/-31596soft"
7982,"0hard/-31572soft"
8079,"0hard/-31567soft"
8644,"0hard/-31510soft"
9133,"0hard/-31457soft"
9222,"0hard/-31331soft"
9322,"0hard/-31216soft"
