"timeMillisSpent","score"
600,"-142hard/-46606soft"
656,"-136hard/-52581soft"
716,"-102hard/-54996soft"
793,"-76hard/-60527soft"
872,"-50hard/-66665soft"
928,"-40hard/-66665soft"
967,"-30hard/-66665soft"
1003,"-27hard/-67513soft"
1031,"-24hard/-69668soft"
1059,"-23hard/-69607soft"
1088,"-12hard/-69607soft"
1116,"-11hard/-68953soft"
1142,"-10hard/-68953soft"
1173,"-10hard/-68844soft"
1200,"-9hard/-68756soft"
1230,"-8hard/-68629soft"
1257,"-7hard/-69227soft"
1284,"-6hard/-69406soft"
1308,"-6hard/-69266soft"
1336,"-6hard/-69251soft"
1361,"-6hard/-68651soft"
1389,"-5hard/-69001soft"
1416,"-5hard/-68982soft"
1444,"-5hard/-68913soft"
1472,"-5hard/-68770soft"
1500,"-4hard/-68775soft"
1528,"-1hard/-72125soft"
1551,"-1hard/-71985soft"
1577,"-1hard/-71975soft"
1635,"0hard/-76060soft"
1664,"0hard/-75303soft"
1695,"0hard/-74986soft"
1722,"0hard/-74580soft"
1746,"0hard/-74419soft"
1792,"0hard/-74336soft"
1814,"0hard/-74099soft"
1838,"0hard/-74079soft"
1861,"0hard/-73860soft"
1884,"0hard/-73607soft"
1931,"0hard/-73431soft"
1953,"0hard/-73311soft"
1981,"0hard/-72945soft"
2007,"0hard/-72828soft"
2032,"0hard/-72812soft"
2056,"0hard/-72594soft"
2079,"0hard/-72326soft"
2102,"0hard/-72302soft"
2125,"0hard/-72147soft"
2149,"0hard/-71611soft"
2172,"0hard/-71513soft"
2195,"0hard/-70616soft"
2217,"0hard/-70560soft"
2239,"0hard/-70459soft"
2263,"0hard/-70319soft"
2287,"0hard/-70279soft"
2332,"0hard/-70256soft"
2357,"0hard/-69389soft"
2380,"0hard/-69388soft"
2409,"0hard/-69292soft"
2437,"0hard/-69140soft"
2466,"0hard/-68918soft"
2492,"0hard/-68744soft"
2525,"0hard/-68648soft"
2552,"0hard/-68556soft"
2577,"0hard/-68181soft"
2602,"0hard/-68053soft"
2628,"0hard/-67976soft"
2677,"0hard/-67755soft"
2704,"0hard/-67635soft"
2729,"0hard/-67179soft"
2755,"0hard/-67024soft"
2783,"0hard/-67003soft"
2809,"0hard/-66912soft"
2855,"0hard/-66802soft"
2878,"0hard/-66780soft"
2901,"0hard/-66657soft"
2924,"0hard/-66567soft"
2946,"0hard/-66549soft"
2993,"0hard/-66547soft"
3020,"0hard/-66458soft"
3135,"0hard/-66281soft"
3196,"0hard/-66238soft"
3224,"0hard/-66193soft"
3257,"0hard/-66183soft"
3284,"0hard/-65985soft"
3374,"0hard/-65895soft"
3404,"0hard/-65822soft"
3428,"0hard/-65714soft"
3479,"0hard/-65700soft"
3504,"0hard/-65566soft"
3529,"0hard/-65510soft"
3552,"0hard/-65392soft"
3578,"0hard/-65232soft"
3607,"0hard/-64525soft"
3683,"0hard/-64438soft"
3706,"0hard/-64222soft"
3752,"0hard/-64178soft"
3774,"0hard/-63961soft"
3797,"0hard/-63932soft"
3823,"0hard/-63142soft"
3871,"0hard/-63108soft"
3967,"0hard/-63072soft"
4084,"0hard/-63041soft"
4108,"0hard/-63039soft"
4131,"0hard/-62974soft"
4155,"0hard/-62946soft"
4178,"0hard/-62896soft"
4202,"0hard/-62857soft"
4225,"0hard/-62850soft"
4276,"0hard/-62818soft"
4302,"0hard/-62665soft"
4326,"0hard/-62484soft"
4351,"0hard/-62050soft"
4394,"0hard/-61973soft"
4420,"0hard/-61947soft"
4444,"0hard/-61714soft"
4492,"0hard/-61489soft"
4514,"0hard/-61476soft"
4538,"0hard/-61461soft"
4561,"0hard/-61418soft"
4610,"0hard/-61389soft"
4636,"0hard/-61386soft"
4660,"0hard/-61253soft"
4705,"0hard/-61230soft"
4729,"0hard/-61090soft"
4755,"0hard/-60824soft"
4778,"0hard/-60788soft"
4977,"0hard/-60733soft"
