"timeMillisSpent","score"
87,"-48hard/-32691soft"
127,"-33hard/-34260soft"
188,"-29hard/-33939soft"
261,"-21hard/-37289soft"
333,"-7hard/-39641soft"
420,"-5hard/-39641soft"
527,"-3hard/-39641soft"
585,"-1hard/-39122soft"
662,"-1hard/-38390soft"
726,"0hard/-38004soft"
782,"0hard/-37463soft"
839,"0hard/-37109soft"
889,"0hard/-36478soft"
929,"0hard/-36042soft"
967,"0hard/-35742soft"
1007,"0hard/-35708soft"
1041,"0hard/-35558soft"
1076,"0hard/-35275soft"
1111,"0hard/-35262soft"
1146,"0hard/-35248soft"
1182,"0hard/-35134soft"
1219,"0hard/-35007soft"
1255,"0hard/-34914soft"
1292,"0hard/-34718soft"
1329,"0hard/-34376soft"
1365,"0hard/-34330soft"
1405,"0hard/-34156soft"
1447,"0hard/-33995soft"
1486,"0hard/-33924soft"
1524,"0hard/-33811soft"
1563,"0hard/-33683soft"
1598,"0hard/-33512soft"
1638,"0hard/-33334soft"
1680,"0hard/-33279soft"
1724,"0hard/-33221soft"
1767,"0hard/-33112soft"
1894,"0hard/-33088soft"
1933,"0hard/-33014soft"
1974,"0hard/-32855soft"
2015,"0hard/-32816soft"
2210,"0hard/-32711soft"
2293,"0hard/-32687soft"
2423,"0hard/-32628soft"
2465,"0hard/-32614soft"
2505,"0hard/-32503soft"
2795,"0hard/-32422soft"
2990,"0hard/-32389soft"
3024,"0hard/-32346soft"
3062,"0hard/-32310soft"
3151,"0hard/-32297soft"
3195,"0hard/-32215soft"
3318,"0hard/-32188soft"
3353,"0hard/-32162soft"
3423,"0hard/-32153soft"
3591,"0hard/-31899soft"
3752,"0hard/-31757soft"
4260,"0hard/-31750soft"
4333,"0hard/-31737soft"
4721,"0hard/-31703soft"
4767,"0hard/-31699soft"
4939,"0hard/-31678soft"
4980,"0hard/-31618soft"
