"timeMillisSpent","score"
5715,"-423hard/-90776soft"
5894,"-406hard/-92036soft"
6166,"-355hard/-98799soft"
6338,"-308hard/-104888soft"
6514,"-262hard/-110989soft"
6617,"-253hard/-112317soft"
6728,"-233hard/-115172soft"
6813,"-227hard/-121038soft"
6876,"-220hard/-121168soft"
6935,"-202hard/-128323soft"
6987,"-189hard/-130536soft"
7039,"-183hard/-136497soft"
7089,"-181hard/-136751soft"
7136,"-176hard/-138068soft"
7179,"-169hard/-140260soft"
7231,"-163hard/-141882soft"
7284,"-153hard/-141882soft"
7328,"-151hard/-142535soft"
7369,"-146hard/-142535soft"
7408,"-141hard/-145885soft"
7447,"-131hard/-147145soft"
7485,"-99hard/-149460soft"
7522,"-94hard/-149572soft"
7557,"-93hard/-149571soft"
7593,"-91hard/-149395soft"
7630,"-80hard/-149395soft"
7661,"-77hard/-150007soft"
7697,"-74hard/-149595soft"
7732,"-73hard/-148020soft"
7768,"-72hard/-148020soft"
7801,"-61hard/-148020soft"
7836,"-60hard/-148912soft"
7867,"-58hard/-149096soft"
7899,"-52hard/-152446soft"
7931,"-42hard/-152446soft"
7963,"-41hard/-152327soft"
7995,"-34hard/-154155soft"
8024,"-32hard/-153686soft"
8053,"-31hard/-153686soft"
8082,"-30hard/-153505soft"
8113,"-29hard/-153505soft"
8146,"-23hard/-156577soft"
8178,"-22hard/-156577soft"
8206,"-22hard/-156469soft"
8238,"-22hard/-156396soft"
8274,"-21hard/-156396soft"
8303,"-20hard/-156894soft"
8332,"-18hard/-156894soft"
8363,"-18hard/-155998soft"
8393,"-18hard/-155251soft"
8423,"-17hard/-155484soft"
8451,"-17hard/-155157soft"
8481,"-17hard/-154159soft"
8509,"-16hard/-154866soft"
8567,"-16hard/-154803soft"
8605,"-16hard/-153788soft"
8634,"-15hard/-155074soft"
8692,"-15hard/-155011soft"
8720,"-13hard/-156158soft"
8749,"-11hard/-156158soft"
8780,"-10hard/-156158soft"
8839,"-10hard/-155979soft"
8867,"-10hard/-155898soft"
8895,"-10hard/-155793soft"
