"timeMillisSpent","score"
30,"-4hard/-20228soft"
36,"-3hard/-23269soft"
36,"0hard/-22879soft"
129,"0hard/-22486soft"
159,"0hard/-22247soft"
160,"0hard/-22085soft"
161,"0hard/-21825soft"
524,"0hard/-21815soft"
547,"0hard/-21599soft"
548,"0hard/-21312soft"
549,"0hard/-21110soft"
680,"0hard/-21065soft"
685,"0hard/-20989soft"
