"timeMillisSpent","score"
515,"-142hard/-46606soft"
535,"-136hard/-58728soft"
537,"-127hard/-60562soft"
540,"-125hard/-64046soft"
544,"-124hard/-65474soft"
545,"-124hard/-64876soft"
546,"-116hard/-64876soft"
548,"-109hard/-65269soft"
550,"-107hard/-65150soft"
557,"-83hard/-71861soft"
559,"-83hard/-71847soft"
560,"-82hard/-73020soft"
562,"-82hard/-72979soft"
567,"-81hard/-73702soft"
570,"-80hard/-76203soft"
598,"-74hard/-78913soft"
600,"-73hard/-79773soft"
674,"-66hard/-93399soft"
676,"-65hard/-96749soft"
677,"-65hard/-95223soft"
683,"-59hard/-98821soft"
684,"-57hard/-98177soft"
692,"-49hard/-98051soft"
694,"-49hard/-97567soft"
695,"-48hard/-99029soft"
697,"-47hard/-99029soft"
699,"-41hard/-99774soft"
700,"-39hard/-98140soft"
701,"-38hard/-97850soft"
703,"-37hard/-97447soft"
704,"-37hard/-97243soft"
705,"-37hard/-96514soft"
710,"-37hard/-96279soft"
710,"-37hard/-95888soft"
712,"-34hard/-95598soft"
713,"-34hard/-95147soft"
715,"-34hard/-94370soft"
716,"-33hard/-95169soft"
717,"-33hard/-95148soft"
719,"-31hard/-95340soft"
721,"-31hard/-95181soft"
722,"-31hard/-94882soft"
723,"-30hard/-95055soft"
724,"-18hard/-96658soft"
728,"-18hard/-96352soft"
729,"-18hard/-95819soft"
733,"-18hard/-94930soft"
741,"-16hard/-96373soft"
745,"-14hard/-96093soft"
748,"-13hard/-96313soft"
865,"-11hard/-96652soft"
866,"-11hard/-96495soft"
870,"-11hard/-96307soft"
871,"-11hard/-95890soft"
872,"-11hard/-95470soft"
874,"-10hard/-95978soft"
935,"-10hard/-94728soft"
935,"-10hard/-94141soft"
2188,"-9hard/-95392soft"
2625,"-9hard/-92934soft"
2627,"-6hard/-91345soft"
2638,"-2hard/-90536soft"
2640,"-2hard/-90491soft"
2641,"-1hard/-90264soft"
5259,"0hard/-88374soft"
